datetime,close,high_^bvsp,low_^bvsp,open_^bvsp,volume_^bvsp,rolling_mean,lower_band,upper_band,bandas_anom,if_anom,both_anom,bandas_only,if_only,combined_or,combined_and
2024-07-12,128897.0,129015.0,128002.0,128293.0,7206600,124115.15,118214.36228184473,130015.93771815526,False,False,False,False,False,False,False
2024-07-15,129321.0,129485.0,128723.0,128898.0,5826900,124624.3,118774.6786501315,130473.92134986851,False,False,False,False,False,False,False
2024-07-16,129110.0,129521.0,128761.0,129322.0,6818900,125098.3,119418.77473814972,130777.82526185029,False,False,False,False,False,False,False
2024-07-17,129450.0,129658.0,128741.0,129112.0,6672400,125557.75,120041.52093430133,131073.97906569866,False,False,False,False,False,False,False
2024-07-18,127652.0,129454.0,127523.0,129450.0,7591500,125918.05,120887.69387679048,130948.40612320953,False,False,False,False,False,False,False
2024-07-19,127616.0,128360.0,127413.0,127652.0,7620400,126231.8,121639.78956538916,130823.81043461084,False,False,False,False,False,False,False
2024-07-22,127860.0,128151.0,127456.0,127616.0,6098200,126492.95,122175.8939624236,130810.0060375764,False,False,False,False,False,False,False
2024-07-23,126590.0,127860.0,126530.0,127860.0,7022900,126705.9,122858.65196646031,130553.14803353968,False,False,False,False,False,False,False
2024-07-24,126423.0,126823.0,126218.0,126596.0,7304800,126895.0,123550.00524742818,130239.99475257182,False,False,False,False,False,False,False
2024-07-25,125954.0,126423.0,125626.0,126423.0,7134100,126977.3,123824.85238951727,130129.74761048274,False,False,False,False,False,False,False
2024-07-26,127492.0,127700.0,125953.0,125964.0,8272000,127156.55,124350.51473931514,129962.58526068486,False,False,False,False,False,False,False
2024-07-29,126954.0,127657.0,126606.0,127492.0,7075400,127268.35,124703.60002552389,129833.09997447612,False,False,False,False,False,False,False
2024-07-30,126139.0,126951.0,125973.0,126951.0,6848600,127335.95,124984.14599142846,129687.75400857153,False,False,False,False,False,False,False
2024-07-31,127652.0,127853.0,126139.0,126139.0,9471900,127435.45,125217.25068524122,129653.64931475878,False,False,False,False,False,False,False
2024-08-01,127395.0,128762.0,127150.0,127652.0,9814200,127497.0,125360.53848865232,129633.46151134768,False,False,False,False,False,False,False
2024-08-02,125854.0,128104.0,125731.0,127395.0,9950900,127476.35,125282.61525856343,129670.08474143659,False,False,False,False,False,False,False
2024-08-05,125270.0,125851.0,123073.0,125851.0,10886100,127412.45,125037.85973285107,129787.04026714893,False,False,False,False,False,False,False
2024-08-06,126267.0,126966.0,125261.0,125270.0,10052600,127370.4,124943.8917094296,129796.90829057038,False,False,False,False,False,False,False
2024-08-07,127514.0,127517.0,126268.0,126268.0,8837900,127385.2,124958.99476721873,129811.40523278127,False,False,False,False,False,False,False
2024-08-08,128661.0,128793.0,127515.0,127515.0,8624000,127403.55,124943.09411798044,129864.00588201957,False,False,False,False,False,False,False
2024-08-09,130615.0,130631.0,128662.0,128662.0,11324800,127489.45,124710.15827083845,130268.74172916154,True,False,False,True,False,True,False
2024-08-12,131116.0,131662.0,130615.0,130615.0,8601600,127579.2,124456.19924330586,130702.20075669413,True,False,False,True,False,True,False
2024-08-13,132398.0,132430.0,131115.0,131115.0,9798900,127743.6,123997.32261122049,131489.8773887795,True,False,False,True,False,True,False
2024-08-14,133318.0,133777.0,132112.0,132398.0,12158400,127937.0,123486.6094553403,132387.39054465972,True,False,False,True,False,True,False
2024-08-15,134153.0,134575.0,133319.0,133319.0,10534800,128262.05,123020.0602823454,133504.0397176546,True,False,False,True,False,True,False
2024-08-16,133953.0,134781.0,133852.0,134154.0,10871900,128578.9,122766.31257360626,134391.48742639372,False,False,False,False,False,False,False
2024-08-19,135778.0,136179.0,133953.0,133953.0,11281500,128974.8,122346.95114360965,135602.64885639035,True,False,False,True,False,True,False
2024-08-20,136087.0,136330.0,135312.0,135779.0,8106800,129449.65,122208.73882514758,136690.5611748524,False,False,False,False,False,False,False
2024-08-21,136464.0,137040.0,136086.0,136088.0,9572200,129951.7,122218.71274851843,137684.68725148158,False,False,False,False,False,False,False
2024-08-22,135173.0,136462.0,134836.0,136462.0,8050200,130412.65,122584.54198700249,138240.7580129975,False,False,False,False,False,False,False
2024-08-23,135608.0,136478.0,135174.0,135174.0,8649400,130818.45,122788.97077522766,138847.92922477235,False,False,False,False,False,False,False
2024-08-26,136889.0,137013.0,135596.0,135608.0,7560000,131315.2,123066.09234554821,139564.3076544518,False,False,False,False,False,False,False
2024-08-27,136776.0,137213.0,136664.0,136888.0,6745900,131847.05,123631.57111848431,140062.52888151567,False,False,False,False,False,False,False
2024-08-28,137344.0,137469.0,135746.0,136776.0,7457100,132331.65,124015.29687023534,140648.00312976463,False,False,False,False,False,False,False
2024-08-29,136041.0,137370.0,135858.0,137349.0,8385100,132763.95,124631.24393193921,140896.6560680608,False,False,False,False,False,False,False
2024-08-30,136004.0,136139.0,134910.0,136041.0,18397900,133271.45,125707.4256888977,140835.47431110233,False,False,False,False,False,False,False
2024-09-02,134981.0,136004.0,134497.0,136004.0,3666100,133757.0,127172.28267001618,140341.71732998383,False,False,False,False,False,False,False
2024-09-03,134353.0,135011.0,134171.0,134907.0,8802400,134161.3,128599.42163118665,139723.17836881333,False,False,False,False,False,False,False
2024-09-04,136111.0,136838.0,134359.0,134359.0,9419500,134591.15,129937.7269350882,139244.5730649118,False,False,False,False,False,False,False
2024-09-05,136502.0,136656.0,135959.0,136112.0,7528700,134983.2,131192.1093584257,138774.29064157433,False,False,False,False,False,False,False
2024-09-06,134572.0,136653.0,134476.0,136508.0,7563300,135181.05,131983.22932927654,138378.87067072344,False,False,False,False,False,False,False
2024-09-09,134737.0,135250.0,134399.0,134574.0,6587600,135362.1,132783.2084470055,137940.9915529945,False,False,False,False,False,False,False
2024-09-10,134320.0,134738.0,133754.0,134738.0,8253500,135458.2,133224.19876549035,137692.20123450967,False,False,False,False,False,False,False
2024-09-11,134677.0,135087.0,133757.0,134319.0,7947300,135526.15,133492.55890359698,137559.741096403,False,False,False,False,False,False,False
2024-09-12,134029.0,134777.0,133591.0,134677.0,7004900,135519.95,133468.0579873492,137571.84201265083,False,False,False,False,False,False,False
2024-09-13,134882.0,135879.0,134031.0,134031.0,8866000,135566.4,133624.76559352118,137508.0344064788,False,False,False,False,False,False,False
2024-09-16,135118.0,135715.0,134870.0,134885.0,6707000,135533.4,133584.48706143486,137482.31293856513,False,False,False,False,False,False,False
2024-09-17,134960.0,135118.0,134180.0,135118.0,7314500,135477.05,133530.3631546945,137423.73684530548,False,False,False,False,False,False,False
2024-09-18,133748.0,135203.0,133748.0,134960.0,9792800,135341.25,133307.46888307025,137375.03111692975,False,False,False,False,False,False,False
2024-09-19,133123.0,134759.0,133123.0,133748.0,9254500,135238.75,132975.5681806648,137501.9318193352,False,False,False,False,False,False,False
2024-09-20,131065.0,133128.0,130907.0,133121.0,13605800,135011.6,132088.6828270372,137934.5171729628,True,False,False,True,False,True,False
2024-09-23,130568.0,131065.0,130100.0,131065.0,9140800,134695.55,131298.81593545157,138092.2840645484,True,False,False,True,False,True,False
2024-09-24,132156.0,133073.0,130570.0,130570.0,9367100,134464.55,131035.3139963949,137893.78600360508,False,False,False,False,False,False,False
2024-09-25,131586.0,132982.0,131489.0,132156.0,10527200,134176.65,130798.84403037695,137554.45596962303,False,False,False,False,False,False,False
2024-09-26,133010.0,133313.0,131594.0,131595.0,11618300,134025.1,130728.48624135552,137321.71375864447,False,False,False,False,False,False,False
2024-09-27,132730.0,133923.0,132628.0,133010.0,9338900,133861.4,130654.60849643008,137068.1915035699,False,False,False,False,False,False,False
2024-09-30,131816.0,133120.0,131816.0,132761.0,9131600,133703.15,130417.58422960695,136988.71577039306,False,False,False,False,False,False,False
2024-10-01,132495.0,133405.0,131817.0,131817.0,9841100,133610.25,130297.09631871854,136923.40368128146,False,False,False,False,False,False,False
2024-10-02,133515.0,134922.0,132495.0,132495.0,9398700,133480.45,130383.45481960858,136577.44518039146,False,False,False,False,False,False,False
2024-10-03,131672.0,133514.0,131176.0,133514.0,9821200,133238.95,130390.74343778376,136087.15656221626,False,False,False,False,False,False,False
2024-10-04,131792.0,131936.0,131156.0,131672.0,7054700,133099.95,130254.32344056034,135945.57655943968,False,False,False,False,False,False,False
2024-10-07,132018.0,132943.0,131676.0,131792.0,7702100,132964.0,130188.74884967733,135739.25115032267,False,False,False,False,False,False,False
2024-10-08,131512.0,132016.0,130371.0,132016.0,9093200,132823.6,130053.0817205366,135594.1182794634,False,False,False,False,False,False,False
2024-10-09,129962.0,131520.0,129719.0,131510.0,9220400,132587.85,129682.24682681917,135493.45317318084,False,False,False,False,False,False,False
2024-10-10,130353.0,130418.0,129835.0,129963.0,7617300,132404.05,129418.32928298737,135389.7707170126,False,False,False,False,False,False,False
2024-10-11,129992.0,130354.0,129338.0,130354.0,7973300,132159.55,129227.83044171697,135091.269558283,False,False,False,False,False,False,False
2024-10-14,131005.0,131220.0,129729.0,129992.0,8502100,131953.9,129335.7096325901,134572.0903674099,False,False,False,False,False,False,False
2024-10-15,131043.0,131457.0,130200.0,131005.0,7982900,131758.05,129529.67646285446,133986.4235371455,False,False,False,False,False,False,False
2024-10-16,131750.0,132233.0,130780.0,131045.0,10282800,131658.15,129635.7806469891,133680.5193530109,False,False,False,False,False,False,False
2024-10-17,130793.0,131716.0,129902.0,131716.0,7086000,131541.65,129608.08778154691,133475.2122184531,False,False,False,False,False,False,False
2024-10-18,130499.0,131725.0,130121.0,130793.0,8683700,131513.35,129534.37873348757,133492.32126651244,False,False,False,False,False,False,False
2024-10-21,130362.0,131124.0,130157.0,130499.0,7774900,131503.05,129501.34793741273,133504.75206258724,False,False,False,False,False,False,False
2024-10-22,129721.0,130346.0,129094.0,130346.0,5522000,131381.3,129254.51590930847,133508.08409069153,False,False,False,False,False,False,False
2024-10-23,129233.0,129949.0,128589.0,129949.0,7962200,131263.65,128933.90140050699,133593.398599493,False,False,False,False,False,False,False
2024-10-24,130067.0,130130.0,128798.0,129233.0,8310600,131116.5,128881.33223283669,133351.6677671633,False,False,False,False,False,False,False
2024-10-25,129893.0,130529.0,129806.0,130067.0,8513300,130974.65,128811.70743561244,133137.59256438757,False,False,False,False,False,False,False
2024-10-28,131213.0,131421.0,129894.0,129894.0,7135300,130944.5,128814.37605994457,133074.62394005543,False,False,False,False,False,False,False
2024-10-29,130730.0,131765.0,130693.0,131214.0,7636400,130856.25,128854.19938020843,132858.30061979155,False,False,False,False,False,False,False
2024-10-30,130639.0,131027.0,130473.0,130730.0,7327100,130712.45,129149.4798888276,132275.4201111724,False,False,False,False,False,False,False
2024-10-31,129713.0,130798.0,129642.0,130639.0,9068100,130614.5,129059.20757530523,132169.79242469478,False,False,False,False,False,False,False
2024-11-01,128121.0,129902.0,128070.0,129718.0,9897900,130430.95,128615.97353502363,132245.92646497636,True,False,False,True,False,True,False
2024-11-04,130515.0,130609.0,128128.0,128130.0,9013500,130355.8,128700.02546665914,132011.57453334087,False,False,False,False,False,False,False
2024-11-05,130661.0,130769.0,129692.0,130515.0,8556100,130313.25,128740.94443508245,131885.55556491754,False,False,False,False,False,False,False
2024-11-06,130341.0,130670.0,128822.0,130613.0,10540900,130332.2,128768.60769885256,131895.79230114742,False,False,False,False,False,False,False
2024-11-07,129682.0,131319.0,129406.0,130341.0,10520800,130298.65,128708.3693528062,131888.93064719377,False,False,False,False,False,False,False
2024-11-08,127830.0,129647.0,126973.0,129647.0,13183200,130190.55,128255.86923210026,132125.23076789975,True,False,False,True,False,True,False
2024-11-11,127874.0,128095.0,127306.0,127829.0,8395300,130034.0,127882.27520836324,132185.72479163675,True,False,False,True,False,True,False
2024-11-12,127698.0,128210.0,127411.0,127873.0,9522100,129866.75,127532.94886519034,132200.55113480968,False,False,False,False,False,False,False
2024-11-13,127734.0,128100.0,126869.0,127698.0,12692800,129665.95,127323.34412080054,132008.55587919944,False,False,False,False,False,False,False
2024-11-14,127792.0,128423.0,127389.0,127734.0,13138300,129515.9,127094.14735932255,131937.65264067744,False,False,False,False,False,False,False
2024-11-18,127768.0,128277.0,127226.0,127791.0,10742000,129379.35,126884.13527239866,131874.56472760136,False,False,False,False,False,False,False
2024-11-19,128197.0,128579.0,127235.0,127768.0,9103600,129271.1,126767.54682816462,131774.65317183538,False,False,False,False,False,False,False
2024-11-21,126922.0,128197.0,126594.0,128197.0,10271900,129131.15,126428.47730528958,131833.82269471043,False,False,False,False,False,False,False
2024-11-22,129126.0,129126.0,126944.0,126944.0,9186200,129125.8,126423.55262342491,131828.0473765751,False,False,False,False,False,False,False
2024-11-25,129036.0,129495.0,128932.0,129125.0,14411200,129074.25,126408.51310178166,131739.98689821834,False,False,False,False,False,False,False
2024-11-26,129922.0,130361.0,129042.0,129043.0,9745200,129075.7,126408.05707431752,131743.3429256825,False,False,False,False,False,False,False
2024-11-27,127669.0,130283.0,127669.0,129923.0,12318800,128898.5,126360.98065602468,131436.01934397532,False,False,False,False,False,False,False
2024-11-28,124610.0,127668.0,124390.0,127667.0,12833100,128592.5,125557.63622953858,131627.36377046144,True,True,True,False,False,True,True
2024-11-29,125668.0,126056.0,123946.0,124611.0,16398000,128343.95,125202.43219888333,131485.46780111667,False,False,False,False,False,False,False
2024-12-02,125236.0,125901.0,124734.0,125668.0,11517200,128120.1,124758.98283609904,131481.21716390096,False,False,False,False,False,False,False
2024-12-03,126139.0,126417.0,125233.0,125235.0,9990000,128021.0,124545.0796447868,131496.9203552132,False,False,False,False,False,False,False
2024-12-04,126087.0,126720.0,125828.0,126139.0,9388600,127799.6,124430.09068698094,131169.10931301906,False,False,False,False,False,False,False
2024-12-05,127858.0,127989.0,126087.0,126088.0,9530800,127659.45,124569.48229620079,130749.4177037992,False,False,False,False,False,False,False
2024-12-06,125946.0,127872.0,125833.0,127856.0,11223300,127439.7,124533.01347262612,130346.38652737388,False,False,False,False,False,False,False
2024-12-09,127210.0,127542.0,125946.0,125946.0,9367300,127316.1,124607.39124566979,130024.80875433022,False,False,False,False,False,False,False
2024-12-10,128228.0,128511.0,127213.0,127213.0,9141300,127336.0,124605.6332230197,130066.3667769803,False,False,False,False,False,False,False
2024-12-11,129593.0,130899.0,127362.0,128228.0,13170900,127421.95,124517.59229584578,130326.30770415421,False,False,False,False,False,False,False
2024-12-12,126042.0,129587.0,125829.0,129587.0,13453200,127339.15,124374.14049260494,130304.15950739504,False,True,False,False,True,True,False
2024-12-13,124612.0,126290.0,124578.0,126102.0,11762700,127183.05,123985.92356159417,130380.17643840583,False,False,False,False,False,False,False
2024-12-16,123560.0,124956.0,123495.0,124610.0,11071100,126971.45,123405.14975140154,130537.75024859846,False,False,False,False,False,False,False
2024-12-17,124698.0,125301.0,123560.0,123560.0,17561100,126817.95,123133.6818530076,130502.2181469924,False,False,False,False,False,False,False
2024-12-18,120772.0,124699.0,120457.0,124699.0,19742800,126446.7,121942.41193311651,130950.98806688348,True,True,True,False,False,True,True
2024-12-19,121188.0,121770.0,120768.0,120768.0,13682900,126160.0,121088.82282948704,131231.17717051296,False,False,False,False,False,False,False
2024-12-20,122102.0,122209.0,120700.0,121183.0,18128200,125808.8,120630.74185554436,130986.85814445565,False,False,False,False,False,False,False
2024-12-23,120767.0,122105.0,120617.0,122105.0,9953300,125395.35,119986.8874584682,130803.8125415318,False,False,False,False,False,False,False
2024-12-26,121078.0,121612.0,120428.0,120767.0,8338500,124953.15,119658.01613558261,130248.28386441738,False,False,False,False,False,False,False
2024-12-27,120269.0,121609.0,120252.0,121078.0,8937000,124583.15,119057.89653975092,130108.40346024907,False,False,False,False,False,False,False
2024-12-30,120283.0,121050.0,120158.0,120267.0,8895300,124366.8,118516.6637856619,130216.9362143381,False,False,False,False,False,False,False
2025-01-02,120125.0,120782.0,119120.0,120283.0,9373600,124089.65,117979.6418416805,130199.6581583195,False,False,False,False,False,False,False
2025-01-03,118533.0,120356.0,118404.0,120125.0,9804400,123754.5,117190.74499318663,130318.25500681337,False,False,False,False,False,False,False
2025-01-06,120022.0,120322.0,118534.0,118534.0,9685600,123448.65,116783.44560782511,130113.85439217488,False,False,False,False,False,False,False
2025-01-07,121163.0,121713.0,120022.0,120022.0,11116400,123202.45,116583.98258398625,129820.91741601375,False,False,False,False,False,False,False
2025-01-08,119625.0,121160.0,119351.0,121160.0,10230700,122790.8,116370.36526803974,129211.23473196027,False,False,False,False,False,False,False
2025-01-09,119781.0,120145.0,119502.0,119625.0,6611500,122482.55,116108.13299136359,128856.96700863642,False,False,False,False,False,False,False
2025-01-10,118856.0,120052.0,118732.0,119781.0,9255500,122064.85,115903.48858943724,128226.21141056277,False,False,False,False,False,False,False
2025-01-13,119007.0,119729.0,118743.0,118856.0,8161500,121603.8,116032.52092169008,127175.07907830992,False,False,False,False,False,False,False
2025-01-14,119299.0,119451.0,118223.0,119007.0,9349300,121089.1,116893.3018562435,125284.89814375651,False,False,False,False,False,False,False
2025-01-15,122650.0,122988.0,119303.0,119309.0,11928800,120919.5,117337.31198883126,124501.68801116874,False,True,False,False,True,True,False
2025-01-16,121234.0,122660.0,120796.0,122649.0,11312100,120750.6,117610.16265868442,123891.03734131559,False,False,False,False,False,False,False
2025-01-17,122350.0,122674.0,121074.0,121258.0,10242300,120690.1,117736.48334811232,123643.71665188769,False,False,False,False,False,False,False
2025-01-20,122543.0,123098.0,121511.0,122349.0,4185300,120582.35,118129.5935034086,123035.10649659141,False,False,False,False,False,False,False
2025-01-21,123338.0,123462.0,122290.0,122850.0,7819600,120710.65,117965.1468613744,123456.1531386256,False,False,False,False,False,False,False
2025-01-22,122972.0,123865.0,122926.0,123345.0,9975100,120799.85,117878.73995324456,123720.96004675546,False,False,False,False,False,False,False
2025-01-23,122483.0,123958.0,122159.0,122965.0,9491400,120818.9,117857.34493906665,123780.45506093334,False,False,False,False,False,False,False
2025-01-24,122447.0,122908.0,122196.0,122483.0,7777800,120902.9,117853.5433534453,123952.25664655468,False,False,False,False,False,False,False
2025-01-27,124862.0,124862.0,122207.0,122443.0,11021500,121092.1,117564.87906322347,124619.32093677654,True,False,False,True,False,True,False
2025-01-28,124056.0,124881.0,123973.0,124861.0,8313500,121281.45,117540.17926316359,125022.7207368364,False,False,False,False,False,False,False
2025-01-29,123432.0,124767.0,123278.0,124056.0,7348500,121438.9,117610.51818436189,125267.2818156381,False,False,False,False,False,False,False
2025-01-30,126913.0,127169.0,123432.0,123433.0,11688100,121778.3,117293.14318880094,126263.45681119907,True,True,True,False,False,True,True
2025-01-31,126135.0,127532.0,126057.0,126914.0,10242600,122158.4,117544.61418606856,126772.18581393143,False,False,False,False,False,False,False
2025-02-03,125970.0,126473.0,125566.0,126135.0,9548900,122455.8,117658.68470015646,127252.91529984355,False,False,False,False,False,False,False
2025-02-04,125147.0,125964.0,124694.0,125964.0,9784500,122655.0,117754.17063946869,127555.82936053131,False,False,False,False,False,False,False
2025-02-05,125534.0,125846.0,124637.0,125146.0,9957400,122950.45,118106.61426568305,127794.28573431695,False,False,False,False,False,False,False
2025-02-06,126225.0,126399.0,125249.0,125531.0,10028600,123272.65,118459.31229054552,128085.98770945446,False,False,False,False,False,False,False
2025-02-07,124619.0,126524.0,124320.0,126219.0,10952400,123560.8,119191.18488506998,127930.41511493003,False,False,False,False,False,False,False
2025-02-10,125572.0,126386.0,124619.0,124619.0,8908600,123889.05,119999.87022042074,127778.22977957927,False,False,False,False,False,False,False
2025-02-11,126522.0,126886.0,125570.0,125571.0,11242800,124250.2,120844.24709369116,127656.15290630884,False,False,False,False,False,False,False
2025-02-12,124380.0,126513.0,124116.0,126513.0,14625100,124336.7,121015.03237189923,127658.36762810076,False,False,False,False,False,False,False
2025-02-13,124850.0,124853.0,123778.0,124372.0,9048100,124517.5,121530.08897512032,127504.91102487968,False,False,False,False,False,False,False
2025-02-14,128219.0,128482.0,124849.0,124849.0,12560100,124810.95,121577.15623806487,128044.74376193513,True,True,True,False,False,True,True
2025-02-17,128869.0,129534.0,128229.0,128229.0,7032800,125127.25,121603.01768344559,128651.48231655441,True,False,False,True,False,True,False
2025-02-18,128532.0,129294.0,128012.0,128553.0,10994100,125386.95,121658.31150289423,129115.58849710577,False,False,False,False,False,False,False
2025-02-19,127309.0,128528.0,127028.0,128528.0,9295100,125603.8,121963.09870260741,129244.50129739259,False,False,False,False,False,False,False
2025-02-20,127601.0,127871.0,127063.0,127309.0,10640300,125859.7,122429.19989222159,129290.20010777841,False,False,False,False,False,False,False
2025-02-21,127128.0,127654.0,126483.0,127601.0,11093300,126093.75,123023.82636817181,129163.67363182819,False,False,False,False,False,False,False
2025-02-24,125401.0,127275.0,125162.0,127129.0,10148900,126120.7,123087.0565001463,129154.3434998537,False,False,False,False,False,False,False
2025-02-25,125980.0,126718.0,125382.0,125401.0,11078000,126216.9,123341.01339803486,129092.78660196513,False,False,False,False,False,False,False
2025-02-26,124769.0,126563.0,124732.0,125980.0,11361800,126283.75,123626.59260514233,128940.90739485767,False,False,False,False,False,False,False
2025-02-27,124799.0,125497.0,124352.0,124768.0,12554000,126178.05,123458.82476398062,128897.27523601938,False,False,False,False,False,False,False
2025-02-28,122799.0,124916.0,122659.0,124798.0,24873800,126011.25,122899.91034099806,129122.58965900194,True,False,False,True,False,True,False
2025-03-05,123047.0,123364.0,122747.0,122799.0,9604100,125865.1,122482.79484398362,129247.4051560164,False,False,False,False,False,False,False
2025-03-06,123358.0,124112.0,122681.0,123048.0,10060600,125775.65,122223.0438239513,129328.25617604869,False,False,False,False,False,False,False
2025-03-07,125035.0,125822.0,122530.0,123357.0,9975600,125750.7,122183.96721228778,129317.43278771221,False,False,False,False,False,False,False
2025-03-10,124519.0,125031.0,123471.0,125031.0,9370800,125665.4,122064.98713478663,129265.81286521336,False,False,False,False,False,False,False
2025-03-11,123507.0,124625.0,122636.0,124519.0,8810400,125609.8,121908.41956903499,129311.18043096502,False,False,False,False,False,False,False
2025-03-12,123864.0,124048.0,122969.0,123507.0,8254800,125524.4,121741.43105178593,129307.36894821406,False,False,False,False,False,False,False
2025-03-13,125637.0,125774.0,123590.0,123863.0,11259000,125480.15,121725.71771269025,129234.58228730973,False,False,False,False,False,False,False
2025-03-14,128957.0,129194.0,125647.0,125647.0,14572600,125709.0,121688.38004256815,129729.61995743185,False,True,False,False,True,True,False
2025-03-17,130834.0,131313.0,128957.0,128959.0,11063200,126008.2,121407.90460445095,130608.49539554905,True,False,False,True,False,True,False
2025-03-18,131475.0,131834.0,130722.0,130832.0,10992400,126171.0,121041.2909080129,131300.7090919871,True,False,False,True,False,True,False
2025-03-19,132508.0,132984.0,131451.0,131476.0,12204900,126352.95,120600.01304845819,132105.88695154182,True,False,False,True,False,True,False
2025-03-20,131955.0,132713.0,131813.0,132505.0,14187500,126524.1,120312.79950391823,132735.4004960818,False,False,False,False,False,False,False
2025-03-21,132345.0,132588.0,131776.0,132005.0,14192000,126775.9,120044.12226029139,133507.6777397086,False,False,False,False,False,False,False
2025-03-24,131321.0,132424.0,130992.0,132344.0,8301200,126961.9,119935.03165807619,133988.7683419238,False,False,False,False,False,False,False
2025-03-25,132068.0,133471.0,131325.0,131327.0,9237600,127208.9,119819.50985637304,134598.29014362695,False,False,False,False,False,False,False
2025-03-26,132520.0,132984.0,132068.0,132069.0,9404600,127564.85,119862.9030889231,135266.7969110769,False,False,False,False,False,False,False
2025-03-27,133149.0,133904.0,132479.0,132522.0,10016200,127923.3,119872.5244479511,135974.0755520489,False,False,False,False,False,False,False
2025-03-28,131902.0,133143.0,131315.0,133143.0,8905500,128279.95,120185.66808132791,136374.2319186721,False,False,False,False,False,False,False
2025-03-31,130260.0,131901.0,130115.0,131900.0,9994900,128553.0,120585.6969761607,136520.3030238393,False,False,False,False,False,False,False
2025-04-01,131147.0,131982.0,130081.0,130267.0,8966100,128970.4,121407.94463710468,136532.8553628953,False,False,False,False,False,False,False
2025-04-02,131190.0,131424.0,130393.0,131151.0,8819500,129377.55,122296.35909584785,136458.74090415216,False,False,False,False,False,False,False
2025-04-03,131141.0,132552.0,130182.0,131185.0,12327500,129766.7,123245.05141604316,136288.34858395683,False,False,False,False,False,False,False
2025-04-04,127256.0,131139.0,126466.0,131139.0,13176400,129877.75,123625.26394706874,136130.23605293126,False,True,False,False,True,True,False
2025-04-07,125588.0,128411.0,123876.0,127229.0,14045900,129931.2,123855.82902670524,136006.57097329476,False,False,False,False,False,False,False
2025-04-08,123932.0,127652.0,123454.0,125588.0,12814700,129952.45,123969.41867976257,135935.48132023742,True,False,False,True,False,True,False
2025-04-09,127796.0,128649.0,122887.0,123928.0,16919800,130149.05,124781.65967165265,135516.44032834735,False,True,False,False,True,True,False
2025-04-10,126355.0,127797.0,124895.0,127796.0,11456300,130184.95,124936.33877616735,135433.56122383263,False,False,False,False,False,False,False
2025-04-11,127682.0,128386.0,126078.0,126355.0,10084200,130121.2,124779.64029874234,135462.75970125766,False,False,False,False,False,False,False
2025-04-14,129454.0,129955.0,127683.0,127683.0,10608700,130052.2,124713.7577434695,135390.6422565305,False,False,False,False,False,False,False
2025-04-15,129245.0,129927.0,128951.0,129452.0,8837800,129940.7,124634.325398587,135247.07460141298,False,False,False,False,False,False,False
2025-04-16,128317.0,129605.0,128149.0,129245.0,11540200,129731.15,124521.52727297941,134940.77272702058,False,False,False,False,False,False,False
2025-04-17,129650.0,130091.0,127973.0,128316.0,9983400,129615.9,124512.52180408692,134719.27819591307,False,False,False,False,False,False,False
2025-04-22,130464.0,130877.0,128726.0,129650.0,8605300,129521.85,124562.95354912295,134480.74645087705,False,False,False,False,False,False,False
2025-04-23,132216.0,133318.0,130468.0,130468.0,11342700,129566.6,124523.8969069947,134609.30309300532,False,False,False,False,False,False,False
2025-04-24,134580.0,134938.0,132223.0,132245.0,14113400,129692.2,124275.8751788306,135108.5248211694,False,False,False,False,False,False,False
2025-04-25,134739.0,134992.0,134186.0,134579.0,13051800,129803.15,124061.77168483128,135544.5283151687,False,False,False,False,False,False,False
2025-04-28,135016.0,135709.0,134711.0,134741.0,11449700,129896.5,123872.31930445091,135920.6806955491,False,False,False,False,False,False,False
2025-04-29,135093.0,136150.0,134899.0,135017.0,12761100,130056.05,123651.22394212977,136460.87605787025,False,False,False,False,False,False,False
2025-04-30,135067.0,135171.0,133955.0,135094.0,15452400,130296.4,123509.9398452821,137082.86015471787,False,False,False,False,False,False,False
2025-05-02,135134.0,135275.0,134355.0,135067.0,12739100,130495.75,123377.94073102769,137613.5592689723,False,False,False,False,False,False,False
2025-05-05,133491.0,135198.0,133390.0,135131.0,10796300,130610.8,123372.37837501524,137849.22162498478,False,False,False,False,False,False,False
2025-05-06,133516.0,134135.0,133260.0,133499.0,11139700,130729.55,123377.47052402538,138081.62947597462,False,False,False,False,False,False,False
2025-05-07,133398.0,134110.0,132872.0,133517.0,9938200,131036.65,123783.03438541129,138290.2656145887,False,False,False,False,False,False,False
2025-05-08,136232.0,137635.0,133458.0,133458.0,17202900,131568.85,124437.59779505586,138700.10220494415,False,True,False,False,True,True,False
2025-05-09,136512.0,137286.0,136105.0,136232.0,13881800,132197.85,125712.87896082476,138682.82103917524,False,False,False,False,False,False,False
2025-05-12,136563.0,137519.0,136356.0,136516.0,10915800,132636.2,126219.18690240306,139053.21309759698,False,False,False,False,False,False,False
2025-05-13,138963.0,139419.0,136550.0,136565.0,13071200,133266.6,126971.696250057,139561.50374994302,False,False,False,False,False,False,False
2025-05-14,138423.0,139362.0,138228.0,138965.0,11155300,133803.65,127684.57090606041,139922.72909393956,False,False,False,False,False,False,False
2025-05-15,139334.0,139408.0,138321.0,138425.0,11500800,134297.65,128062.95153432516,140532.34846567482,False,False,False,False,False,False,False
2025-05-16,139187.0,139335.0,137713.0,139335.0,12106000,134794.75,128671.90646125158,140917.59353874842,False,False,False,False,False,False,False
