datetime,ticker,close,rolling_mean,lower_band,upper_band,bandas_anom,if_anom,both_anom,bandas_only,if_only,combined_or,combined_and
2022-11-29,^VIX,21.889999389648438,23.579000186920165,20.058378879874187,27.099621493966144,0,0,0,0,0,0,0
2022-11-30,^VIX,20.579999923706055,23.31750020980835,19.71854777811981,26.916452641496893,0,0,0,0,0,0,0
2022-12-01,^VIX,19.84000015258789,23.016500186920165,19.307596065555014,26.725404308285317,0,0,0,0,0,0,0
2022-12-02,^VIX,19.059999465942383,22.704500198364258,18.761925387861407,26.64707500886711,0,0,0,0,0,0,0
2022-12-05,^VIX,20.75,22.514500236511232,18.580151865093995,26.44884860792847,0,0,0,0,0,0,0
2022-12-06,^VIX,22.170000076293945,22.405500221252442,18.565606835310103,26.24539360719478,0,0,0,0,0,0,0
2022-12-07,^VIX,22.68000030517578,22.262500190734862,18.711992849900284,25.81300753156944,0,0,0,0,0,0,0
2022-12-08,^VIX,22.290000915527344,22.072500228881836,19.011437911936184,25.133562545827488,0,0,0,0,0,0,0
2022-12-09,^VIX,22.829999923706055,22.037500190734864,19.031086518041842,25.043913863427886,0,0,0,0,0,0,0
2022-12-12,^VIX,25.0,22.16150016784668,18.879361462362503,25.443638873330855,0,0,0,0,0,0,0
2022-12-13,^VIX,22.549999237060547,22.10250015258789,18.897563664409038,25.307436640766742,0,0,0,0,0,0,0
2022-12-14,^VIX,21.139999389648438,21.932500076293945,18.91685029125536,24.948149861332528,0,0,0,0,0,0,0
2022-12-15,^VIX,22.829999923706055,21.86850004196167,18.996520730501647,24.740479353421694,0,0,0,0,0,0,0
2022-12-16,^VIX,22.6200008392334,21.803000068664552,19.07272440419641,24.533275733132694,0,0,0,0,0,0,0
2022-12-19,^VIX,22.420000076293945,21.768000030517577,19.09139091703608,24.444609143999074,0,0,0,0,0,0,0
2022-12-20,^VIX,21.479999542236328,21.723999977111816,19.05946161891244,24.388538335311193,0,0,0,0,0,0,0
2022-12-21,^VIX,20.06999969482422,21.66299991607666,18.902495624030482,24.42350420812284,0,0,0,0,0,0,0
2022-12-22,^VIX,21.969999313354492,21.743999862670897,19.051480605230655,24.43651912011114,0,0,0,0,0,0,0
2022-12-23,^VIX,20.8700008392334,21.76249990463257,19.10106466167757,24.42393514758757,0,0,0,0,0,0,0
2022-12-27,^VIX,21.649999618530273,21.73449993133545,19.08111681965463,24.38788304301627,0,0,0,0,0,0,0
2022-12-28,^VIX,22.139999389648438,21.74699993133545,19.08818246836701,24.405817394303888,0,0,0,0,0,0,0
2022-12-29,^VIX,21.440000534057617,21.789999961853027,19.18334437152822,24.396655552177833,0,0,0,0,0,0,0
2022-12-30,^VIX,21.670000076293945,21.88149995803833,19.439798255425472,24.323201660651186,0,0,0,0,0,0,0
2023-01-03,^VIX,22.899999618530273,22.073499965667725,19.98804882454702,24.158951106788432,0,0,0,0,0,0,0
2023-01-04,^VIX,22.010000228881836,22.136499977111818,20.145401062171246,24.12759889205239,0,0,0,0,0,0,0
2023-01-05,^VIX,22.459999084472656,22.15099992752075,20.154656946351693,24.147342908689808,0,0,0,0,0,0,0
2023-01-06,^VIX,21.1299991607666,22.073499870300292,20.043563072919184,24.1034366676814,0,0,0,0,0,0,0
2023-01-09,^VIX,21.969999313354492,22.05749979019165,20.029704733179546,24.085294847203752,0,0,0,0,0,0,0
2023-01-10,^VIX,20.579999923706055,21.944999790191652,19.849144222292896,24.040855358090408,0,0,0,0,0,0,0
2023-01-11,^VIX,21.09000015258789,21.749499797821045,20.193628518804672,23.305371076837417,0,0,0,0,0,0,0
2023-01-12,^VIX,18.829999923706055,21.56349983215332,19.579922322846095,23.547077341460543,1,0,0,1,0,1,0
2023-01-13,^VIX,18.350000381469727,21.423999881744386,18.976776960930298,23.871222802558474,1,0,0,1,0,1,0
2023-01-17,^VIX,19.360000610351562,21.25049991607666,18.732000478657646,23.768999353495673,0,0,0,0,0,0,0
2023-01-18,^VIX,20.34000015258789,21.136499881744385,18.673209651112103,23.599790112376667,0,0,0,0,0,0,0
2023-01-19,^VIX,20.520000457763672,21.041499900817872,18.640875290237094,23.44212451139865,0,0,0,0,0,0,0
2023-01-20,^VIX,19.850000381469727,20.95999994277954,18.511851887389327,23.408147998169753,0,0,0,0,0,0,0
2023-01-23,^VIX,19.809999465942383,20.946999931335448,18.476295453503866,23.41770440916703,0,0,0,0,0,0,0
2023-01-24,^VIX,19.200000762939453,20.808500003814697,18.269638191278236,23.347361816351157,0,0,0,0,0,0,0
2023-01-25,^VIX,19.079999923706055,20.71899995803833,18.065645905828802,23.37235401024786,0,0,0,0,0,0,0
2023-01-26,^VIX,18.729999542236328,20.572999954223633,17.816021861638017,23.32997804680925,0,0,0,0,0,0,0
2023-01-27,^VIX,18.510000228881836,20.391499996185303,17.591272753338338,23.191727239032268,0,0,0,0,0,0,0
2023-01-30,^VIX,19.940000534057617,20.316499996185303,17.554424373477325,23.078575618893282,0,0,0,0,0,0,0
2023-01-31,^VIX,19.399999618530273,20.202999973297118,17.48896593314003,22.917034013454206,0,0,0,0,0,0,0
2023-02-01,^VIX,17.8700008392334,19.951500034332277,17.360323014640798,22.542677054023756,0,0,0,0,0,0,0
2023-02-02,^VIX,18.729999542236328,19.7875,17.33332365296894,22.241676347031063,0,0,0,0,0,0,0
2023-02-03,^VIX,18.329999923706055,19.58100004196167,17.39307274650143,21.768927337421907,0,0,0,0,0,0,0
2023-02-06,^VIX,19.43000030517578,19.49600009918213,17.432927498804105,21.559072699560154,0,0,0,0,0,0,0
2023-02-07,^VIX,18.65999984741211,19.33050012588501,17.598589400122577,21.062410851647442,0,0,0,0,0,0,0
2023-02-08,^VIX,19.6299991607666,19.28300008773804,17.6458639506336,20.920136224842476,0,0,0,0,0,0,0
2023-02-09,^VIX,20.709999084472656,19.264000034332277,17.708373449729166,20.819626618935388,0,0,0,0,0,0,0
2023-02-10,^VIX,20.530000686645508,19.34900007247925,17.709694811296426,20.988305333662073,0,0,0,0,0,0,0
2023-02-13,^VIX,20.34000015258789,19.448500061035155,17.822989350451277,21.074010771619033,0,0,0,0,0,0,0
2023-02-14,^VIX,18.90999984741211,19.426000022888182,17.78296820549903,21.069031840277333,0,0,0,0,0,0,0
2023-02-15,^VIX,18.229999542236328,19.320499992370607,17.653779597143007,20.987220387598207,0,0,0,0,0,0,0
2023-02-16,^VIX,20.170000076293945,19.30299997329712,17.682602414987986,20.923397531606252,0,0,0,0,0,0,0
2023-02-17,^VIX,20.020000457763672,19.311499977111815,17.677296200601372,20.945703753622258,0,0,0,0,0,0,0
2023-02-21,^VIX,22.8700008392334,19.46450004577637,17.187304141061265,21.741695950491472,1,0,0,1,0,1,0
2023-02-22,^VIX,22.290000915527344,19.619000053405763,17.020709486115265,22.21729062069626,1,0,0,1,0,1,0
2023-02-23,^VIX,21.139999389648438,19.72200002670288,17.05135930549653,22.39264074790923,0,0,0,0,0,0,0
2023-02-24,^VIX,21.670000076293945,19.869000053405763,17.1062025421712,22.631797564640326,0,0,0,0,0,0,0
2023-02-27,^VIX,20.950000762939453,19.99100008010864,17.26564197523528,22.716358184982003,0,0,0,0,0,0,0
2023-02-28,^VIX,20.700000762939453,20.029000091552735,17.28550286907778,22.77249731402769,0,0,0,0,0,0,0
2023-03-01,^VIX,20.579999923706055,20.088000106811524,17.350712552731878,22.82528766089117,0,0,0,0,0,0,0
2023-03-02,^VIX,19.59000015258789,20.17400007247925,17.62878399017485,22.71921615478365,0,0,0,0,0,0,0
2023-03-03,^VIX,18.489999771118164,20.16200008392334,17.58604107841286,22.73795908943382,0,0,0,0,0,0,0
2023-03-06,^VIX,18.610000610351562,20.176000118255615,17.63921846258741,22.71278177392382,0,0,0,0,0,0,0
2023-03-07,^VIX,19.59000015258789,20.184000110626222,17.65613057736605,22.711869643886395,0,0,0,0,0,0,0
2023-03-08,^VIX,19.110000610351562,20.206500148773195,17.728221294338336,22.684779003208053,0,0,0,0,0,0,0
2023-03-09,^VIX,22.610000610351562,20.35550022125244,17.673226852034748,23.037773590470135,0,0,0,0,0,0,0
2023-03-10,^VIX,24.799999237060547,20.560000228881837,17.220734582402216,23.899265875361458,1,0,0,1,0,1,0
2023-03-13,^VIX,26.520000457763672,20.859500217437745,16.587375159707967,25.131625275167522,1,0,0,1,0,1,0
2023-03-14,^VIX,23.729999542236328,21.029000186920165,16.578387439505384,25.479612934334945,0,0,0,0,0,0,0
2023-03-15,^VIX,26.139999389648438,21.390500164031984,16.510761464754843,26.270238863309125,0,0,0,0,0,0,0
2023-03-16,^VIX,22.989999771118164,21.628500175476074,16.937118578355452,26.319881772596695,0,0,0,0,0,0,0
2023-03-17,^VIX,25.510000228881836,21.89550018310547,16.952539613390346,26.83846075282059,0,0,0,0,0,0,0
2023-03-20,^VIX,24.149999618530273,22.102000141143797,17.14389131234458,27.060108969943016,0,0,0,0,0,0,0
2023-03-21,^VIX,21.3799991607666,22.027500057220458,17.073204523999603,26.981795590441312,0,0,0,0,0,0,0
2023-03-22,^VIX,22.260000228881836,22.026000022888184,17.072020979480364,26.979979066296004,0,0,0,0,0,0,0
2023-03-23,^VIX,22.610000610351562,22.09950008392334,17.157263660547013,27.041736507299664,0,0,0,0,0,0,0
2023-03-24,^VIX,21.739999771118164,22.10300006866455,17.161945326648624,27.044054810680475,0,0,0,0,0,0,0
2023-03-27,^VIX,20.600000381469727,22.085500049591065,17.124810794118925,27.046189305063205,0,0,0,0,0,0,0
2023-03-28,^VIX,19.969999313354492,22.048999977111816,17.03493197932945,27.06306797489418,0,0,0,0,0,0,0
2023-03-29,^VIX,19.1200008392334,21.976000022888183,16.831075801937715,27.12092424383865,0,0,0,0,0,0,0
2023-03-30,^VIX,19.020000457763672,21.947500038146973,16.740978662792255,27.15402141350169,0,0,0,0,0,0,0
2023-03-31,^VIX,18.700000762939453,21.958000087738036,16.780069259852148,27.135930915623923,0,0,0,0,0,0,0
2023-04-03,^VIX,18.549999237060547,21.955000019073488,16.768838561245023,27.141161476901953,0,0,0,0,0,0,0
2023-04-04,^VIX,19.0,21.925500011444093,16.676366119940894,27.174633902947292,0,0,0,0,0,0,0
2023-04-05,^VIX,19.079999923706055,21.923999977111816,16.671462339347713,27.17653761487592,0,0,0,0,0,0,0
2023-04-06,^VIX,18.399999618530273,21.71349992752075,16.24376989449197,27.183229960549532,0,0,0,0,0,0,0
2023-04-10,^VIX,18.969999313354492,21.42199993133545,16.023927776650062,26.820072086020836,0,0,0,0,0,0,0
2023-04-11,^VIX,19.100000381469727,21.050999927520753,16.129289234882204,25.9727106201593,0,0,0,0,0,0,0
2023-04-12,^VIX,19.09000015258789,20.81899995803833,15.99248605560101,25.64551386047565,0,0,0,0,0,0,0
2023-04-13,^VIX,17.799999237060547,20.401999950408936,16.098368108047023,24.70563179277085,0,0,0,0,0,0,0
2023-04-14,^VIX,17.06999969482422,20.10599994659424,15.737980137492045,24.474019755696432,0,0,0,0,0,0,0
2023-04-17,^VIX,16.950000762939453,19.67799997329712,15.902134279494,23.45386566710024,0,0,0,0,0,0,0
2023-04-18,^VIX,16.829999923706055,19.311999988555907,15.966784334027617,22.6572156430842,0,0,0,0,0,0,0
2023-04-19,^VIX,16.459999084472656,19.06599998474121,15.638504644016637,22.493495325465787,0,0,0,0,0,0,0
2023-04-20,^VIX,17.170000076293945,18.811499977111815,15.635953161659465,21.987046792564165,0,0,0,0,0,0,0
2023-04-21,^VIX,16.770000457763672,18.51949996948242,15.76906281268717,21.26993712627767,0,0,0,0,0,0,0
2023-04-24,^VIX,16.889999389648438,18.276999950408936,15.891039937890081,20.66295996292779,0,0,0,0,0,0,0
2023-04-25,^VIX,18.760000228881836,18.18499994277954,16.047194730364858,20.322805155194224,0,0,0,0,0,0,0
2023-04-26,^VIX,18.84000015258789,18.12849998474121,16.134431915042622,20.1225680544398,0,0,0,0,0,0,0
2023-04-27,^VIX,17.030000686645508,18.023999977111817,16.029656280929963,20.01834367329367,0,0,0,0,0,0,0
2023-04-28,^VIX,15.779999732971191,17.86199994087219,15.689864338761826,20.034135542982558,0,0,0,0,0,0,0
2023-05-01,^VIX,16.079999923706055,17.73099989891052,15.457982865385379,20.004016932435665,0,0,0,0,0,0,0
2023-05-02,^VIX,17.780000686645508,17.692499971389772,15.452040580633646,19.932959362145898,0,0,0,0,0,0,0
2023-05-03,^VIX,18.34000015258789,17.659499979019166,15.481558072315485,19.837441885722846,0,0,0,0,0,0,0
2023-05-04,^VIX,20.09000015258789,17.709999990463256,15.35382990521758,20.066170075708932,1,0,0,1,0,1,0
2023-05-05,^VIX,17.190000534057617,17.649500036239623,15.305823300667715,19.99317677181153,0,0,0,0,0,0,0
2023-05-08,^VIX,16.979999542236328,17.550000047683717,15.274389977475968,19.825610117891465,0,0,0,0,0,0,0
2023-05-09,^VIX,17.709999084472656,17.480499982833862,15.322338038907809,19.638661926759916,0,0,0,0,0,0,0
2023-05-10,^VIX,16.940000534057617,17.37300000190735,15.341955516830984,19.404044486983718,0,0,0,0,0,0,0
2023-05-11,^VIX,16.93000030517578,17.32950005531311,15.299695887724285,19.35930422290194,0,0,0,0,0,0,0
2023-05-12,^VIX,17.030000686645508,17.327500104904175,15.296540881554398,19.358459328253954,0,0,0,0,0,0,0
2023-05-15,^VIX,17.1200008392334,17.33600010871887,15.310276940455074,19.361723276982666,0,0,0,0,0,0,0
2023-05-16,^VIX,17.989999771118164,17.39400010108948,15.362859246014805,19.425140956164153,0,0,0,0,0,0,0
2023-05-17,^VIX,16.8700008392334,17.414500188827514,15.415021581636543,19.413978796018483,0,0,0,0,0,0,0
2023-05-18,^VIX,16.049999237060547,17.358500146865843,15.269458196906966,19.44754209682472,0,0,0,0,0,0,0
2023-05-19,^VIX,16.809999465942383,17.36050009727478,15.273755042202025,19.447245152347534,0,0,0,0,0,0,0
2023-05-22,^VIX,17.209999084472656,17.37650008201599,15.300062949158058,19.452937214873923,0,0,0,0,0,0,0
2023-05-23,^VIX,18.530000686645508,17.365000104904176,15.318493245789824,19.41150696401853,0,0,0,0,0,0,0
2023-05-24,^VIX,20.030000686645508,17.424500131607054,15.141856145839128,19.70714411737498,1,0,0,1,0,1,0
2023-05-25,^VIX,19.139999389648438,17.530000066757204,15.132000676769849,19.92799945674456,0,0,0,0,0,0,0
2023-05-26,^VIX,17.950000762939453,17.638500118255614,15.381680777663147,19.89531945884808,0,0,0,0,0,0,0
2023-05-30,^VIX,17.459999084472656,17.707500076293947,15.570085052446201,19.844915100141694,0,0,0,0,0,0,0
2023-05-31,^VIX,17.940000534057617,17.71550006866455,15.575746059113174,19.85525407821593,0,0,0,0,0,0,0
2023-06-01,^VIX,15.649999618530273,17.58100004196167,15.274825907274241,19.887174176649097,0,0,0,0,0,0,0
2023-06-02,^VIX,14.600000381469727,17.306500053405763,14.95135525021345,19.661644856598077,1,0,0,1,0,1,0
2023-06-05,^VIX,14.729999542236328,17.183500003814697,14.560963627625146,19.806036380004247,0,0,0,0,0,0,0
2023-06-06,^VIX,13.960000038146973,17.03250002861023,14.039083367734502,20.025916689485957,1,0,0,1,0,1,0
2023-06-07,^VIX,13.9399995803833,16.84400005340576,13.568686008513117,20.119314098298407,0,0,0,0,0,0,0
2023-06-08,^VIX,13.649999618530273,16.679500007629393,13.107453348987995,20.25154666627079,0,0,0,0,0,0,0
2023-06-09,^VIX,13.829999923706055,16.52449998855591,12.735760230421338,20.31323974669048,0,0,0,0,0,0,0
2023-06-12,^VIX,15.010000228881836,16.423499965667723,12.584139656848555,20.26286027448689,0,0,0,0,0,0,0
2023-06-13,^VIX,14.609999656677246,16.297999906539918,12.391004005353778,20.204995807726057,0,0,0,0,0,0,0
2023-06-14,^VIX,13.880000114440918,16.092499923706054,12.12828671550343,20.05671313190868,0,0,0,0,0,0,0
2023-06-15,^VIX,14.5,15.973999881744385,11.966194645776943,19.98180511771183,0,0,0,0,0,0,0
2023-06-16,^VIX,13.539999961853027,15.84849991798401,11.69612676684758,20.000873069120438,0,0,0,0,0,0,0
2023-06-20,^VIX,13.880000114440918,15.701999950408936,11.48619688598178,19.917803014836093,0,0,0,0,0,0,0
2023-06-21,^VIX,13.199999809265137,15.50149998664856,11.206982867068316,19.796017106228803,0,0,0,0,0,0,0
2023-06-22,^VIX,12.90999984741211,15.220499944686889,11.02605491799094,19.414944971382837,0,0,0,0,0,0,0
2023-06-23,^VIX,13.4399995803833,14.890999889373779,11.294627987443024,18.487371791304533,0,0,0,0,0,0,0
2023-06-26,^VIX,14.25,14.646499919891358,11.651863979482659,17.641135860300057,0,0,0,0,0,0,0
2023-06-27,^VIX,13.739999771118164,14.435999870300293,11.8559272374512,17.01607250314939,0,0,0,0,0,0,0
2023-06-28,^VIX,13.430000305175781,14.23449993133545,12.049618885514136,16.419380977156763,0,0,0,0,0,0,0
2023-06-29,^VIX,13.539999961853027,14.01449990272522,12.680042010434125,15.348957795016315,0,0,0,0,0,0,0
2023-06-30,^VIX,13.59000015258789,13.9114999294281,12.811083195697837,15.011916663158363,0,0,0,0,0,0,0
2023-07-03,^VIX,13.569999694824219,13.859999895095825,12.799572954318723,14.920426835872927,0,0,0,0,0,0,0
2023-07-05,^VIX,14.180000305175781,13.832499933242797,12.840768212533876,14.824231653951719,0,0,0,0,0,0,0
2023-07-06,^VIX,15.4399995803833,13.906499910354615,12.68132065520852,15.13167916550071,1,0,0,1,0,1,0
2023-07-07,^VIX,14.829999923706055,13.950999927520751,12.657926884392872,15.24407297064863,0,0,0,0,0,0,0
2023-07-10,^VIX,15.069999694824219,14.021999931335449,12.645282303062881,15.398717559608016,0,0,0,0,0,0,0
2023-07-11,^VIX,14.84000015258789,14.07249994277954,12.652034887805945,15.492964997753136,0,0,0,0,0,0,0
2023-07-12,^VIX,13.539999961853027,13.9989999294281,12.631652976737984,15.366346882118217,0,0,0,0,0,0,0
2023-07-13,^VIX,13.609999656677246,13.948999929428101,12.602755283764218,15.295244575091985,0,0,0,0,0,0,0
2023-07-14,^VIX,13.34000015258789,13.92199993133545,12.548543337329939,15.29545652534096,0,0,0,0,0,0,0
2023-07-17,^VIX,13.479999542236328,13.870999908447265,12.512240447756632,15.229759369137899,0,0,0,0,0,0,0
2023-07-18,^VIX,13.300000190734863,13.858999919891357,12.483792432346078,15.234207407436635,0,0,0,0,0,0,0
2023-07-19,^VIX,13.760000228881836,13.852999925613403,12.477131266599073,15.228868584627733,0,0,0,0,0,0,0
2023-07-20,^VIX,13.989999771118164,13.892499923706055,12.550625821735931,15.234374025676178,0,0,0,0,0,0,0
2023-07-21,^VIX,13.600000381469727,13.926999950408936,12.657983045644343,15.196016855173529,0,0,0,0,0,0,0
2023-07-24,^VIX,13.90999984741211,13.950499963760375,12.702217507760729,15.198782419760022,0,0,0,0,0,0,0
2023-07-25,^VIX,13.859999656677246,13.930999946594238,12.690254992287526,15.171744900900949,0,0,0,0,0,0,0
2023-07-26,^VIX,13.1899995803833,13.903499937057495,12.621244222107359,15.18575565200763,0,0,0,0,0,0,0
2023-07-27,^VIX,14.40999984741211,13.952499914169312,12.671532026356285,15.23346780198234,0,0,0,0,0,0,0
2023-07-28,^VIX,13.329999923706055,13.941999912261963,12.643472893123615,15.24052693140031,0,0,0,0,0,0,0
2023-07-31,^VIX,13.630000114440918,13.943999910354615,12.647634218325273,15.240365602383957,0,0,0,0,0,0,0
2023-08-01,^VIX,13.930000305175781,13.961999940872193,12.67755708879142,15.246442792952966,0,0,0,0,0,0,0
2023-08-02,^VIX,16.09000015258789,14.057499933242799,12.459147188260674,15.655852678224923,1,0,0,1,0,1,0
2023-08-03,^VIX,15.920000076293945,14.08149995803833,12.384378178000158,15.778621738076502,1,0,0,1,0,1,0
2023-08-04,^VIX,17.100000381469727,14.194999980926514,12.044137064691398,16.34586289716163,1,0,0,1,0,1,0
2023-08-07,^VIX,15.770000457763672,14.230000019073486,11.997936751229432,16.46206328691754,0,0,0,0,0,0,0
2023-08-08,^VIX,15.989999771118164,14.2875,11.933360105281158,16.641639894718843,0,0,0,0,0,0,0
2023-08-09,^VIX,15.960000038146973,14.408500003814698,11.968911617020241,16.848088390609153,0,0,0,0,0,0,0
2023-08-10,^VIX,15.850000381469727,14.520500040054321,12.03011854390543,17.01088153620321,0,0,0,0,0,0,0
2023-08-11,^VIX,14.84000015258789,14.595500040054322,12.165187072540425,17.025813007568217,0,0,0,0,0,0,0
2023-08-14,^VIX,14.819999694824219,14.662500047683716,12.288439389822221,17.036560705545213,0,0,0,0,0,0,0
2023-08-15,^VIX,16.459999084472656,14.820499992370605,12.407940909445209,17.233059075296,0,0,0,0,0,0,0
2023-08-16,^VIX,16.780000686645508,14.971500015258789,12.462314389554821,17.480685640962758,0,0,0,0,0,0,0
2023-08-17,^VIX,17.889999389648438,15.166499996185303,12.386880354921407,17.946119637449197,0,0,0,0,0,0,0
2023-08-18,^VIX,17.299999237060547,15.351499938964844,12.51886107984917,18.184138798080518,0,0,0,0,0,0,0
2023-08-21,^VIX,17.1299991607666,15.512499904632568,12.658879083975323,18.366120725289814,0,0,0,0,0,0,0
2023-08-22,^VIX,16.969999313354492,15.667999887466431,12.854875998970478,18.481123775962384,0,0,0,0,0,0,0
2023-08-23,^VIX,15.979999542236328,15.807499885559082,13.246350191812693,18.36864957930547,0,0,0,0,0,0,0
2023-08-24,^VIX,17.200000762939453,15.94699993133545,13.402473756359925,18.491526106310975,0,0,0,0,0,0,0
2023-08-25,^VIX,15.680000305175781,16.064499950408937,13.830745094958223,18.29825480585965,0,0,0,0,0,0,0
2023-08-28,^VIX,15.079999923706055,16.136999940872194,14.156132801588729,18.11786708015566,0,0,0,0,0,0,0
2023-08-29,^VIX,14.449999809265137,16.16299991607666,14.293588720316574,18.032411111836748,0,0,0,0,0,0,0
2023-08-30,^VIX,13.880000114440918,16.05249991416931,13.921902238703504,18.183097589635118,1,0,0,1,0,1,0
2023-08-31,^VIX,13.569999694824219,15.934999895095824,13.531866120770378,18.33813366942127,0,0,0,0,0,0,0
2023-09-01,^VIX,13.09000015258789,15.734499883651733,13.084205401025736,18.38479436627773,0,0,0,0,0,0,0
2023-09-05,^VIX,14.010000228881836,15.646499872207642,12.88655907420469,18.406440670210593,0,0,0,0,0,0,0
2023-09-06,^VIX,14.449999809265137,15.56949987411499,12.764350925401308,18.374648822828675,0,0,0,0,0,0,0
2023-09-07,^VIX,14.399999618530273,15.491499853134155,12.645610911613755,18.337388794654554,0,0,0,0,0,0,0
2023-09-08,^VIX,13.84000015258789,15.390999841690064,12.45779351426015,18.32420616911998,0,0,0,0,0,0,0
2023-09-11,^VIX,13.800000190734863,15.338999843597412,12.328800647794061,18.349199039400762,0,0,0,0,0,0,0
2023-09-12,^VIX,14.229999542236328,15.309499835968017,12.266499699417817,18.352499972518217,0,0,0,0,0,0,0
2023-09-13,^VIX,13.479999542236328,15.160499858856202,12.063347019032618,18.257652698679788,0,0,0,0,0,0,0
2023-09-14,^VIX,12.819999694824219,14.962499809265136,11.79573930840154,18.129260310128732,0,0,0,0,0,0,0
2023-09-15,^VIX,13.789999961853027,14.757499837875367,11.870185672870381,17.644814002880352,0,0,0,0,0,0,0
2023-09-18,^VIX,14.0,14.59249987602234,11.950181407363395,17.234818344681283,0,0,0,0,0,0,0
2023-09-19,^VIX,14.109999656677246,14.44149990081787,12.0794465248007,16.80355327683504,0,0,0,0,0,0,0
2023-09-20,^VIX,15.140000343322754,14.349999952316285,12.276162649889613,16.423837254742956,0,0,0,0,0,0,0
2023-09-21,^VIX,17.540000915527344,14.428000020980836,12.007633247410649,16.848366794551023,1,0,0,1,0,1,0
2023-09-22,^VIX,17.200000762939453,14.428000020980836,12.007633247410649,16.848366794551023,1,0,0,1,0,1,0
2023-09-25,^VIX,16.899999618530273,14.48899998664856,11.881513189152862,17.096486784144258,0,0,0,0,0,0,0
2023-09-26,^VIX,18.940000534057617,14.682000017166137,11.404891700769488,17.95910833356279,1,0,0,1,0,1,0
2023-09-27,^VIX,18.219999313354492,14.870499992370606,11.235427996617855,18.505571988123357,0,0,0,0,0,0,0
2023-09-28,^VIX,17.34000015258789,15.043499994277955,11.279849303291071,18.80715068526484,0,0,0,0,0,0,0
2023-09-29,^VIX,17.520000457763672,15.241000032424926,11.38938951214472,19.092610552705132,0,0,0,0,0,0,0
2023-10-02,^VIX,17.610000610351562,15.467000055313111,11.616377818571262,19.31762229205496,0,0,0,0,0,0,0
2023-10-03,^VIX,19.780000686645508,15.755500078201294,11.519212829965003,19.991787326437585,0,0,0,0,0,0,0
2023-10-04,^VIX,18.579999923706055,15.96200008392334,11.59309707303148,20.3309030948152,0,0,0,0,0,0,0
2023-10-05,^VIX,18.489999771118164,16.166500091552734,11.723190013992244,20.609810169113224,0,0,0,0,0,0,0
2023-10-06,^VIX,17.450000762939453,16.347000122070312,12.009587895686444,20.68441234845418,0,0,0,0,0,0,0
2023-10-09,^VIX,17.700000762939453,16.542000150680543,12.338108726289262,20.745891575071823,0,0,0,0,0,0,0
2023-10-10,^VIX,17.030000686645508,16.682000207901,12.618137975658941,20.745862440143064,0,0,0,0,0,0,0
2023-10-11,^VIX,16.09000015258789,16.81250023841858,13.023230407467857,20.6017700693693,0,0,0,0,0,0,0
2023-10-12,^VIX,16.690000534057617,17.00600028038025,13.712328898759454,20.299671662001046,0,0,0,0,0,0,0
2023-10-13,^VIX,19.31999969482422,17.28250026702881,14.204148744850638,20.36085178920698,0,0,0,0,0,0,0
2023-10-16,^VIX,17.209999084472656,17.44300022125244,14.778322017741248,20.107678424763634,0,0,0,0,0,0,0
2023-10-17,^VIX,17.8799991607666,17.63150019645691,15.47456022677239,19.788440166141427,0,0,0,0,0,0,0
2023-10-18,^VIX,19.219999313354492,17.835500144958495,15.911562789464952,19.759437500452037,0,0,0,0,0,0,0
2023-10-19,^VIX,21.399999618530273,18.028500080108643,15.538281395757215,20.51871876446007,1,0,0,1,0,1,0
2023-10-20,^VIX,21.709999084472656,18.253999996185303,15.305113756368348,21.202886236002257,1,0,0,1,0,1,0
2023-10-23,^VIX,20.3700008392334,18.42750005722046,15.406598662130445,21.448401452310474,0,0,0,0,0,0,0
2023-10-24,^VIX,18.969999313354492,18.428999996185304,15.406997572124851,21.451002420245757,0,0,0,0,0,0,0
2023-10-25,^VIX,20.190000534057617,18.527500057220458,15.40735279480972,21.647647319631194,0,0,0,0,0,0,0
2023-10-26,^VIX,20.68000030517578,18.694500064849855,15.485693557624863,21.903306572074847,0,0,0,0,0,0,0
2023-10-27,^VIX,21.270000457763672,18.882000064849855,15.527232392269653,22.236767737430057,0,0,0,0,0,0,0
2023-10-30,^VIX,19.75,18.989000034332275,15.668721810210542,22.309278258454007,0,0,0,0,0,0,0
2023-10-31,^VIX,18.139999389648438,18.90699996948242,15.587969819241268,22.22603011972357,0,0,0,0,0,0,0
2023-11-01,^VIX,16.8700008392334,18.82150001525879,15.381119161502252,22.261880869015325,0,0,0,0,0,0,0
2023-11-02,^VIX,15.65999984741211,18.680000019073486,14.960724681881278,22.399275356265694,0,0,0,0,0,0,0
2023-11-03,^VIX,14.90999984741211,18.55299997329712,14.498523154495151,22.607476792099085,0,0,0,0,0,0,0
2023-11-06,^VIX,14.890000343322754,18.412499952316285,14.050477984639002,22.774521919993568,0,0,0,0,0,0,0
2023-11-07,^VIX,14.8100004196167,18.301499938964845,13.685745500428766,22.917254377500925,0,0,0,0,0,0,0
2023-11-08,^VIX,14.449999809265137,18.219499921798707,13.385225583117773,23.053774260479642,0,0,0,0,0,0,0
2023-11-09,^VIX,15.289999961853027,18.149499893188477,13.183232813212541,23.115766973164412,0,0,0,0,0,0,0
2023-11-10,^VIX,14.170000076293945,17.891999912261962,12.654617770403174,23.12938205412075,0,0,0,0,0,0,0
