datetime,close,high_^spx,low_^spx,open_^spx,volume_^spx,rolling_mean,lower_band,upper_band,bandas_anom,if_anom,both_anom,bandas_only,if_only,combined_or,combined_and
2023-06-30,4450.3798828125,4458.47998046875,4422.43994140625,4422.43994140625,3923450000,4351.590478515625,4244.435607997115,4458.745349034136,False,False,False,False,False,False,False
2023-07-03,4455.58984375,4456.4599609375,4442.2900390625,4450.47998046875,2034280000,4360.25146484375,4248.740836911774,4471.762092775726,False,False,False,False,False,False,False
2023-07-05,4446.81982421875,4454.06005859375,4436.60986328125,4442.0400390625,3482620000,4368.9029541015625,4258.796801452915,4479.00910675021,False,False,False,False,False,False,False
2023-07-06,4411.58984375,4422.6201171875,4385.0498046875,4422.6201171875,3682020000,4375.28994140625,4271.307864950322,4479.2720178621785,False,False,False,False,False,False,False
2023-07-07,4398.9501953125,4440.39013671875,4397.39990234375,4404.5400390625,3630480000,4381.8614501953125,4290.739727020577,4472.983173370048,False,False,False,False,False,False,False
2023-07-10,4409.52978515625,4412.60009765625,4389.919921875,4394.22998046875,3429600000,4387.641430664063,4305.812965255105,4469.46989607302,False,False,False,False,False,False,False
2023-07-11,4439.259765625,4443.64013671875,4408.4599609375,4415.5498046875,3624220000,4394.66142578125,4321.245245883193,4468.0776056793065,False,False,False,False,False,False,False
2023-07-12,4472.16015625,4488.33984375,4463.22998046875,4467.68994140625,3920290000,4401.322924804687,4325.0757324845645,4477.57011712481,False,False,False,False,False,False,False
2023-07-13,4510.0400390625,4517.3798828125,4489.35986328125,4491.5,3839530000,4408.374438476562,4319.645926623458,4497.102950329667,True,False,False,True,False,True,False
2023-07-14,4505.419921875,4527.759765625,4499.56005859375,4514.60986328125,3647450000,4415.015942382813,4318.061635163301,4511.970249602325,False,False,False,False,False,False,False
2023-07-17,4522.7900390625,4532.85009765625,4504.89990234375,4508.85986328125,3538240000,4419.863452148437,4311.595960720242,4528.1309435766325,False,False,False,False,False,False,False
2023-07-18,4554.97998046875,4562.2998046875,4514.58984375,4521.77978515625,4090010000,4427.132958984375,4303.356589605617,4550.909328363134,True,False,False,True,False,True,False
2023-07-19,4565.72021484375,4578.43017578125,4557.47998046875,4563.8701171875,4115670000,4435.983471679688,4299.149904016662,4572.8170393427135,False,False,False,False,False,False,False
2023-07-20,4534.8701171875,4564.740234375,4527.56005859375,4554.3798828125,3761770000,4444.44248046875,4305.013146128089,4583.87181480941,False,False,False,False,False,False,False
2023-07-21,4536.33984375,4555.0,4535.7900390625,4550.16015625,3570190000,4452.164965820312,4310.236773728934,4594.0931579116905,False,False,False,False,False,False,False
2023-07-24,4554.64013671875,4563.41015625,4541.2900390625,4543.39013671875,3856250000,4462.48046875,4322.350123144149,4602.610814355851,False,False,False,False,False,False,False
2023-07-25,4567.4599609375,4580.6201171875,4552.419921875,4555.18994140625,3812470000,4474.4124755859375,4341.76215529434,4607.062795877535,False,False,False,False,False,False,False
2023-07-26,4566.75,4582.47021484375,4547.580078125,4558.9599609375,3990290000,4483.8294677734375,4353.148910077399,4614.510025469476,False,False,False,False,False,False,False
2023-07-27,4537.41015625,4607.06982421875,4528.56005859375,4598.259765625,4553210000,4491.856982421875,4369.37625326303,4614.33771158072,False,False,False,False,False,False,False
2023-07-28,4582.22998046875,4590.16015625,4564.009765625,4565.75,3981010000,4501.146484375,4380.976225376709,4621.316743373291,False,False,False,False,False,False,False
2023-07-31,4588.9599609375,4594.22021484375,4573.14013671875,4584.81982421875,4503600000,4508.07548828125,4384.303227227004,4631.847749335496,False,False,False,False,False,False,False
2023-08-01,4576.72998046875,4584.6201171875,4567.52978515625,4578.830078125,4042370000,4514.132495117187,4389.322812918348,4638.942177316027,False,False,False,False,False,False,False
2023-08-02,4513.39013671875,4550.93017578125,4505.75,4550.93017578125,4270710000,4517.461010742188,4396.725636980589,4638.196384503786,False,False,False,False,False,False,False
2023-08-03,4501.89013671875,4519.490234375,4485.5400390625,4494.27001953125,4149120000,4521.976025390625,4411.601604498559,4632.350446282691,False,False,False,False,False,False,False
2023-08-04,4478.02978515625,4540.33984375,4474.5498046875,4513.9599609375,4143310000,4525.930004882813,4429.302479298812,4622.557530466814,False,False,False,False,False,False,False
2023-08-07,4518.43994140625,4519.83984375,4491.14990234375,4491.580078125,3493920000,4531.375512695313,4451.554406636586,4611.19661875404,False,False,False,False,False,False,False
2023-08-08,4499.3798828125,4503.31005859375,4464.39013671875,4498.02978515625,3884910000,4534.381518554687,4465.3706412002675,4603.392395909107,False,False,False,False,False,False,False
2023-08-09,4467.7099609375,4502.43994140625,4461.330078125,4501.56982421875,3803100000,4534.159008789063,4464.280182654913,4604.037834923212,False,False,False,False,False,False,False
2023-08-10,4468.830078125,4527.3701171875,4457.919921875,4487.16015625,4504370000,4532.0985107421875,4456.990559574373,4607.206461910002,False,False,False,False,False,False,False
2023-08-11,4464.0498046875,4476.22998046875,4443.97998046875,4450.68994140625,3753290000,4530.030004882812,4449.729220954089,4610.330788811535,False,False,False,False,False,False,False
2023-08-14,4489.72021484375,4490.330078125,4453.43994140625,4458.1298828125,3896410000,4528.376513671875,4446.110185038759,4610.642842304991,False,False,False,False,False,False,False
2023-08-15,4437.85986328125,4478.8701171875,4432.18994140625,4478.8701171875,3832250000,4522.5205078125,4431.970759477249,4613.070256147751,False,False,False,False,False,False,False
2023-08-16,4404.330078125,4449.9501953125,4403.5498046875,4433.7900390625,3753910000,4514.451000976563,4412.113175940154,4616.788826012971,True,False,False,True,False,True,False
2023-08-17,4370.35986328125,4421.169921875,4364.830078125,4416.31982421875,3943700000,4506.22548828125,4385.92846199688,4626.52251456562,True,False,False,True,False,True,False
2023-08-18,4369.7099609375,4381.81982421875,4335.31005859375,4344.8798828125,3940400000,4497.893994140625,4364.0595575844745,4631.728430696776,False,False,False,False,False,False,False
2023-08-21,4399.77001953125,4407.5498046875,4360.2998046875,4380.27978515625,3726850000,4490.15048828125,4352.279976968949,4628.02099959355,False,False,False,False,False,False,False
2023-08-22,4387.5498046875,4418.58984375,4382.77001953125,4415.330078125,3522760000,4481.15498046875,4341.063970598572,4621.245990338928,False,False,False,False,False,False,False
2023-08-23,4436.009765625,4443.18017578125,4396.43994140625,4396.43994140625,3837270000,4474.61796875,4339.221463251184,4610.0144742488155,False,False,False,False,False,False,False
2023-08-24,4376.31005859375,4458.2998046875,4375.5498046875,4455.16015625,3723470000,4466.562963867187,4327.769714072171,4605.356213662203,False,False,False,False,False,False,False
2023-08-25,4405.7099609375,4418.4599609375,4356.2900390625,4389.3798828125,3296180000,4457.736962890625,4327.742466839178,4587.731458942073,False,False,False,False,False,False,False
2023-08-28,4433.31005859375,4439.56005859375,4414.97998046875,4426.02978515625,2957230000,4449.9544677734375,4335.307130622944,4564.601804923931,False,False,False,False,False,False,False
2023-08-29,4497.6298828125,4500.14013671875,4431.68017578125,4432.75,3354820000,4445.999462890625,4345.137775514093,4546.861150267157,False,False,False,False,False,False,False
2023-08-30,4514.8701171875,4521.64990234375,4493.58984375,4500.33984375,3064110000,4446.073461914062,4345.001643264614,4547.14528056351,False,False,False,False,False,False,False
2023-08-31,4507.66015625,4532.259765625,4507.39013671875,4517.009765625,3946360000,4446.361962890625,4344.588799670738,4548.135126110513,False,False,False,False,False,False,False
2023-09-01,4515.77001953125,4541.25,4501.35009765625,4530.60009765625,3246260000,4448.248974609375,4342.6750038679675,4553.822945350783,False,False,False,False,False,False,False
2023-09-05,4496.830078125,4514.2900390625,4496.009765625,4510.06005859375,3526250000,4447.168481445313,4344.209262993105,4550.127699897521,False,False,False,False,False,False,False
2023-09-06,4465.47998046875,4490.35009765625,4442.3798828125,4490.35009765625,3418850000,4445.473486328125,4345.048417587203,4545.898555069046,False,False,False,False,False,False,False
2023-09-07,4451.14013671875,4457.81005859375,4430.4599609375,4434.5498046875,3763760000,4444.644995117187,4344.720185785313,4544.569804449061,False,False,False,False,False,False,False
2023-09-08,4457.490234375,4473.52978515625,4448.3798828125,4451.2998046875,3259290000,4444.0780029296875,4344.603332206316,4543.552673653059,False,False,False,False,False,False,False
2023-09-11,4487.4599609375,4490.77001953125,4467.89013671875,4480.97998046875,3369920000,4445.248510742187,4344.2451572876025,4546.251864196772,False,False,False,False,False,False,False
2023-09-12,4461.89990234375,4487.10986328125,4456.830078125,4473.27001953125,3435740000,4443.857495117188,4344.683214091804,4543.031776142571,False,False,False,False,False,False,False
2023-09-13,4467.43994140625,4479.39013671875,4453.52001953125,4462.64990234375,3529430000,4445.336499023438,4345.657839834046,4545.015158212829,False,False,False,False,False,False,False
2023-09-14,4505.10009765625,4511.990234375,4478.68994140625,4487.77978515625,3648720000,4450.375,4349.2469956122795,4551.5030043877205,False,False,False,False,False,False,False
2023-09-15,4450.31982421875,4497.97998046875,4447.2099609375,4497.97998046875,6932230000,4454.372998046875,4360.502371272919,4548.243624820831,False,False,False,False,False,False,False
2023-09-18,4453.52978515625,4466.35986328125,4442.10986328125,4445.1298828125,3161230000,4458.563989257813,4373.541215564698,4543.586762950928,False,False,False,False,False,False,False
2023-09-19,4443.9501953125,4449.85009765625,4416.60986328125,4445.41015625,3614880000,4460.772998046875,4379.9920988957565,4541.553897197993,False,False,False,False,False,False,False
2023-09-20,4402.2001953125,4461.02978515625,4401.3798828125,4452.81005859375,3308450000,4461.505517578125,4383.295563441782,4539.715471714469,False,False,False,False,False,False,False
2023-09-21,4330.0,4375.7001953125,4329.169921875,4374.35986328125,3662340000,4456.205029296875,4358.7246132729,4553.685445320851,True,False,False,True,False,True,False
2023-09-22,4320.06005859375,4357.39990234375,4316.490234375,4341.740234375,3349570000,4453.392529296875,4343.722600354005,4563.062458239745,True,False,False,True,False,True,False
2023-09-25,4337.43994140625,4338.509765625,4302.7001953125,4310.6201171875,3195650000,4449.979028320313,4330.269793942365,4569.688262698261,False,False,False,False,False,False,False
2023-09-26,4273.52978515625,4313.009765625,4265.97998046875,4312.8798828125,3472340000,4441.990014648438,4298.610560163148,4585.369469133728,True,False,False,True,False,True,False
2023-09-27,4274.509765625,4292.06982421875,4238.6298828125,4282.6298828125,3875880000,4430.834008789063,4271.814888853374,4589.8531287247515,False,False,False,False,False,False,False
2023-09-28,4299.7001953125,4317.27001953125,4264.3798828125,4269.64990234375,3846230000,4420.075512695313,4255.962113417161,4584.188911973464,False,False,False,False,False,False,False
2023-09-29,4288.0498046875,4333.14990234375,4274.85986328125,4328.18017578125,3865960000,4409.094995117188,4240.33417425855,4577.855815975826,False,False,False,False,False,False,False
2023-10-02,4288.39013671875,4300.580078125,4260.2099609375,4284.52001953125,3938660000,4397.726000976562,4228.588224019095,4566.86377793403,False,False,False,False,False,False,False
2023-10-03,4229.4501953125,4281.14990234375,4216.4501953125,4269.75,3953830000,4384.357006835938,4206.1752134191265,4562.538800252749,False,False,False,False,False,False,False
2023-10-04,4263.75,4268.5,4220.47998046875,4233.830078125,3777600000,4374.2705078125,4192.61905808369,4555.92195754131,False,False,False,False,False,False,False
2023-10-05,4258.18994140625,4267.1298828125,4225.91015625,4259.31005859375,3581470000,4364.622998046875,4179.695585373286,4549.550410720464,False,False,False,False,False,False,False
2023-10-06,4308.5,4324.10009765625,4219.5498046875,4234.7900390625,3902030000,4357.173486328125,4176.032793332006,4538.314179324245,False,False,False,False,False,False,False
2023-10-09,4335.66015625,4341.72998046875,4283.7900390625,4289.02001953125,3174630000,4349.58349609375,4179.016105799783,4520.150886387717,False,False,False,False,False,False,False
2023-10-10,4358.240234375,4385.4599609375,4339.64013671875,4339.75,3520240000,4344.4005126953125,4182.104122251853,4506.696903138772,False,False,False,False,False,False,False
2023-10-11,4376.9501953125,4378.64013671875,4345.33984375,4366.58984375,3601660000,4339.876025390625,4187.265807562952,4492.486243218297,False,False,False,False,False,False,False
2023-10-12,4349.60986328125,4385.85009765625,4325.43017578125,4380.93994140625,3713140000,4332.101513671875,4200.540988336923,4463.662039006827,False,False,False,False,False,False,False
2023-10-13,4327.77978515625,4377.10009765625,4311.97021484375,4360.490234375,3566560000,4325.97451171875,4206.761194283971,4445.1878291535295,False,False,False,False,False,False,False
2023-10-16,4373.6298828125,4383.330078125,4342.3701171875,4342.3701171875,3409960000,4321.979516601563,4216.161790101085,4427.797243102041,False,False,False,False,False,False,False
2023-10-17,4373.2001953125,4393.56982421875,4337.5400390625,4345.22998046875,3794850000,4318.4420166015625,4225.894399571056,4410.989633632069,False,False,False,False,False,False,False
2023-10-18,4314.60009765625,4364.2001953125,4303.83984375,4357.35009765625,3686030000,4314.06201171875,4230.333527324112,4397.790496113388,False,False,False,False,False,False,False
2023-10-19,4278.0,4339.5400390625,4269.68994140625,4321.35986328125,3969730000,4311.46201171875,4226.595640052389,4396.32838338511,False,False,False,False,False,False,False
2023-10-20,4224.16015625,4276.56005859375,4223.02978515625,4273.85009765625,4004030000,4306.667016601563,4213.422823404226,4399.9112097989,False,False,False,False,False,False,False
2023-10-23,4217.0400390625,4255.83984375,4189.22021484375,4210.39990234375,3776100000,4300.647021484375,4200.478749050445,4400.815293918305,False,False,False,False,False,False,False
2023-10-24,4247.68017578125,4259.3798828125,4219.43017578125,4235.7900390625,3821820000,4299.354541015625,4197.068332207295,4401.640749823955,False,False,False,False,False,False,False
2023-10-25,4186.77001953125,4232.419921875,4181.419921875,4232.419921875,3869370000,4294.967553710938,4181.301538889827,4408.633568532049,False,False,False,False,False,False,False
2023-10-26,4137.22998046875,4183.60009765625,4127.89990234375,4175.990234375,4277640000,4286.84404296875,4153.1446633886635,4420.543422548836,True,False,False,True,False,True,False
2023-10-27,4117.3701171875,4156.7001953125,4103.77978515625,4152.93017578125,4019500000,4278.31005859375,4124.637735059065,4431.982382128435,True,False,False,True,False,True,False
2023-10-30,4166.81982421875,4177.47021484375,4132.93994140625,4139.39013671875,3911140000,4272.23154296875,4110.81569121374,4433.647394723759,False,False,False,False,False,False,False
2023-10-31,4193.7998046875,4195.5498046875,4153.1201171875,4171.330078125,4249470000,4270.4490234375,4106.280071289528,4434.617975585472,False,False,False,False,False,False,False
2023-11-01,4237.85986328125,4245.64013671875,4197.740234375,4201.27001953125,4224900000,4269.154516601562,4104.356059454861,4433.9529737482635,False,False,False,False,False,False,False
2023-11-02,4317.77978515625,4319.72021484375,4268.259765625,4268.259765625,4669780000,4272.134008789062,4106.020748835387,4438.247268742737,False,True,False,False,True,True,False
2023-11-03,4358.33984375,4373.6201171875,4334.22998046875,4334.22998046875,4570960000,4274.626000976563,4104.762630468081,4444.489371485045,False,False,False,False,False,False,False
2023-11-06,4365.97998046875,4372.2099609375,4347.52978515625,4364.27001953125,3656340000,4276.1419921875,4103.467153917801,4448.8168304572,False,False,False,False,False,False,False
2023-11-07,4378.3798828125,4386.259765625,4355.41015625,4366.2099609375,3791230000,4277.148974609375,4102.2378491760455,4452.060100042704,False,False,False,False,False,False,False
2023-11-08,4382.77978515625,4391.2001953125,4359.759765625,4384.3701171875,3729510000,4277.440454101563,4101.811108256849,4453.069799946276,False,False,False,False,False,False,False
2023-11-09,4347.35009765625,4393.39990234375,4343.93994140625,4391.41015625,3900780000,4277.327465820313,4101.89080870003,4452.764122940595,False,False,False,False,False,False,False
2023-11-10,4415.240234375,4418.02978515625,4353.33984375,4364.14990234375,3665080000,4281.70048828125,4096.860513772726,4466.540462789773,False,False,False,False,False,False,False
2023-11-13,4411.5498046875,4421.759765625,4393.81982421875,4406.66015625,3326240000,4283.596484375,4094.067671286487,4473.125297463513,False,False,False,False,False,False,False
2023-11-14,4495.7001953125,4508.669921875,4458.97021484375,4458.97021484375,4700350000,4289.721484375,4081.049286703147,4498.3936820468525,False,True,False,False,True,True,False
2023-11-15,4502.8798828125,4521.169921875,4495.31005859375,4505.2998046875,4347170000,4299.135473632812,4069.775034499891,4528.495912765734,False,False,False,False,False,False,False
2023-11-16,4508.240234375,4511.990234375,4487.830078125,4497.080078125,3964520000,4310.647485351563,4063.343254694354,4557.951716008772,False,False,False,False,False,False,False
2023-11-17,4514.02001953125,4520.1201171875,4499.66015625,4509.5498046875,3777240000,4325.140478515625,4065.510596436091,4584.770360595158,False,False,False,False,False,False,False
2023-11-20,4547.3798828125,4557.10986328125,4510.35986328125,4511.7001953125,3644790000,4341.657470703125,4069.266541640216,4614.048399766034,False,False,False,False,False,False,False
2023-11-21,4538.18994140625,4542.14013671875,4525.509765625,4538.77001953125,3511080000,4356.182958984375,4074.082428003512,4638.283489965237,False,False,False,False,False,False,False
2023-11-22,4556.6201171875,4568.43017578125,4545.0498046875,4553.0400390625,3042810000,4374.675463867187,4090.850749205376,4658.500178528999,False,False,False,False,False,False,False
2023-11-24,4559.33984375,4560.31005859375,4552.7998046875,4555.83984375,1639500000,4395.78095703125,4123.768973983174,4667.792940079326,False,False,False,False,False,False,False
2023-11-27,4550.43017578125,4560.52001953125,4546.31982421875,4554.85986328125,3403990000,4417.4339599609375,4170.993319396621,4663.874600525254,False,False,False,False,False,False,False
2023-11-28,4554.89013671875,4568.14013671875,4540.509765625,4545.5498046875,3586240000,4436.837475585938,4213.448022693889,4660.226928477987,False,False,False,False,False,False,False
2023-11-29,4550.580078125,4587.64013671875,4547.14990234375,4571.83984375,4418760000,4454.676489257812,4257.568990731804,4651.7839877838205,False,False,False,False,False,False,False
2023-11-30,4567.7998046875,4569.89013671875,4537.240234375,4554.8701171875,5399300000,4471.173486328125,4296.522914686955,4645.824057969296,False,False,False,False,False,False,False
2023-12-01,4594.6298828125,4599.39013671875,4554.7099609375,4559.43017578125,4397120000,4485.0159912109375,4317.830018005316,4652.201964416559,False,False,False,False,False,False,False
2023-12-04,4569.77978515625,4572.3701171875,4546.72021484375,4564.3701171875,4369910000,4495.58798828125,4335.541499796947,4655.634476765552,False,False,False,False,False,False,False
2023-12-05,4567.18017578125,4578.56005859375,4551.68017578125,4557.25,3909950000,4505.647998046875,4354.878880411954,4656.417115681796,False,False,False,False,False,False,False
2023-12-06,4549.33984375,4590.740234375,4546.5,4586.22998046875,4245680000,4514.19599609375,4374.856017119635,4653.535975067865,False,False,False,False,False,False,False
2023-12-07,4585.58984375,4590.919921875,4565.22021484375,4568.83984375,3818880000,4524.336499023438,4396.196356777732,4652.476641269143,False,False,False,False,False,False,False
2023-12-08,4604.3701171875,4609.22998046875,4574.06005859375,4576.2001953125,3707010000,4537.1875,4434.82309880136,4639.55190119864,False,False,False,False,False,False,False
2023-12-11,4622.43994140625,4623.7099609375,4593.39013671875,4593.39013671875,3823210000,4547.5474853515625,4455.754821101365,4639.34014960176,False,False,False,False,False,False,False
2023-12-12,4643.7001953125,4643.93017578125,4608.08984375,4618.2998046875,3808380000,4559.155004882812,4482.270570702031,4636.039439063593,True,False,False,True,False,True,False
2023-12-13,4707.08984375,4709.68994140625,4643.22998046875,4646.2001953125,5063650000,4569.7244873046875,4473.80544077789,4665.643533831485,True,False,False,True,False,True,False
2023-12-14,4719.5498046875,4738.56982421875,4694.33984375,4721.0400390625,6314040000,4580.5579833984375,4468.792878790347,4692.323088006528,True,False,False,True,False,True,False
2023-12-15,4719.18994140625,4725.52978515625,4704.68994140625,4714.22998046875,8218980000,4591.10546875,4468.761426328891,4713.449511171109,True,False,False,True,False,True,False
2023-12-18,4740.56005859375,4749.52001953125,4725.580078125,4725.580078125,4060340000,4602.432470703125,4468.718875850553,4736.146065555697,True,False,False,True,False,True,False
2023-12-19,4768.3701171875,4768.68994140625,4743.72021484375,4743.72021484375,4026970000,4613.481982421875,4463.401669338126,4763.562295505623,True,False,False,True,False,True,False
2023-12-20,4698.35009765625,4778.009765625,4697.81982421875,4764.72998046875,4201320000,4621.489990234375,4471.233634878193,4771.746345590557,False,False,False,False,False,False,False
2023-12-21,4746.75,4748.7099609375,4708.35009765625,4724.2900390625,3431180000,4630.996484375,4474.108915148979,4787.884053601022,False,False,False,False,False,False,False
2023-12-22,4754.6298828125,4772.93994140625,4736.77001953125,4753.919921875,3046770000,4640.760986328125,4478.436585568394,4803.085387087856,False,False,False,False,False,False,False
2023-12-26,4774.75,4784.72021484375,4758.4501953125,4758.85986328125,2513910000,4651.976977539062,4485.000027403734,4818.953927674391,False,False,False,False,False,False,False
2023-12-27,4781.580078125,4785.39013671875,4768.89990234375,4773.4501953125,2748450000,4663.311474609375,4493.334462877208,4833.288486341542,False,False,False,False,False,False,False
2023-12-28,4783.35009765625,4793.2998046875,4780.97998046875,4786.43994140625,2698860000,4674.949975585938,4505.598465948872,4844.3014852230035,False,False,False,False,False,False,False
2023-12-29,4769.830078125,4788.43017578125,4751.990234375,4782.8798828125,3126060000,4685.051489257812,4518.532990969659,4851.569987545965,False,False,False,False,False,False,False
2024-01-02,4742.830078125,4754.330078125,4722.669921875,4745.2001953125,3743050000,4692.461499023438,4529.73856218877,4855.184435858106,False,False,False,False,False,False,False
2024-01-03,4704.81005859375,4729.2900390625,4699.7099609375,4725.06982421875,3950760000,4699.2130126953125,4547.060659972052,4851.365365418573,False,False,False,False,False,False,False
2024-01-04,4688.68017578125,4726.77978515625,4687.52978515625,4697.419921875,3715480000,4705.288012695312,4566.189966459691,4844.386058930933,False,False,False,False,False,False,False
2024-01-05,4697.240234375,4721.490234375,4682.10986328125,4690.56982421875,3844370000,4712.683032226562,4594.312094490596,4831.053969962529,False,False,False,False,False,False,False
2024-01-08,4763.5400390625,4764.5400390625,4699.81982421875,4703.7001953125,3742320000,4721.580541992187,4617.550265261734,4825.61081872264,False,False,False,False,False,False,False
2024-01-09,4756.5,4765.47021484375,4730.35009765625,4741.93017578125,3529960000,4729.187036132813,4640.062844170603,4818.311228095023,False,False,False,False,False,False,False
2024-01-10,4783.4501953125,4790.7998046875,4756.2001953125,4759.93994140625,3498680000,4737.237548828125,4660.483449764188,4813.991647892062,False,False,False,False,False,False,False
2024-01-11,4780.240234375,4798.5,4739.580078125,4792.1298828125,3759890000,4744.06455078125,4678.931495008382,4809.197606554118,False,False,False,False,False,False,False
2024-01-12,4783.830078125,4802.39990234375,4768.97998046875,4791.18017578125,3486340000,4747.9015625,4682.898386773105,4812.9047382268955,False,False,False,False,False,False,False
2024-01-16,4765.97998046875,4782.33984375,4747.1201171875,4772.35009765625,4260550000,4750.223071289062,4686.173863194525,4814.272279383599,False,False,False,False,False,False,False
2024-01-17,4739.2099609375,4744.22998046875,4714.81982421875,4739.1298828125,3928600000,4751.224072265625,4688.607236773474,4813.840907757776,False,False,False,False,False,False,False
2024-01-18,4780.93994140625,4785.7900390625,4740.56982421875,4760.10009765625,4019000000,4753.24306640625,4689.480499664869,4817.005633147632,False,False,False,False,False,False,False
2024-01-19,4839.81005859375,4842.06982421875,4785.8701171875,4796.27978515625,4287200000,4756.8150634765625,4682.37435366416,4831.255773288965,True,False,False,True,False,True,False
2024-01-22,4850.43017578125,4868.41015625,4844.0498046875,4853.419921875,4297610000,4764.4190673828125,4684.27319894302,4844.564935822605,True,False,False,True,False,True,False
2024-01-23,4864.60009765625,4866.47998046875,4844.3701171875,4856.7998046875,3912800000,4770.311572265625,4679.073801126649,4861.5493434046,True,False,False,True,False,True,False
2024-01-24,4868.5498046875,4903.68017578125,4865.93994140625,4888.56005859375,4330030000,4776.007568359375,4675.172612863609,4876.842523855141,False,False,False,False,False,False,False
2024-01-25,4894.16015625,4898.14990234375,4869.33984375,4886.66015625,4020430000,4781.978076171875,4668.152695168204,4895.803457175545,False,False,False,False,False,False,False
2024-01-26,4890.97021484375,4906.68994140625,4881.47021484375,4888.91015625,3353400000,4787.447583007813,4663.628657277959,4911.266508737666,False,False,False,False,False,False,False
2024-01-29,4927.93017578125,4929.31005859375,4887.39990234375,4892.9501953125,3525160000,4794.676586914063,4655.887652280922,4933.465521547203,False,False,False,False,False,False,False
2024-01-30,4924.97021484375,4931.08984375,4916.27001953125,4925.89013671875,3836130000,4802.43359375,4652.590231908462,4952.276955591538,False,False,False,False,False,False,False
2024-01-31,4845.64990234375,4906.75,4845.14990234375,4899.18994140625,4696120000,4807.5745849609375,4659.294351257553,4955.854818664322,False,False,False,False,False,False,False
2024-02-01,4906.18994140625,4906.97021484375,4853.52001953125,4861.10986328125,4386090000,4817.643579101563,4671.410074843438,4963.877083359687,False,False,False,False,False,False,False
2024-02-02,4958.60986328125,4975.2900390625,4907.990234375,4916.06005859375,3974350000,4831.140063476562,4685.197059846322,4977.083067106802,False,False,False,False,False,False,False
2024-02-05,4942.81005859375,4957.18994140625,4918.08984375,4957.18994140625,4023640000,4843.4185546875,4703.721319576685,4983.115789798314,False,False,False,False,False,False,False
2024-02-06,4954.22998046875,4957.77001953125,4934.8798828125,4950.16015625,4440880000,4852.953051757812,4710.214261801679,4995.691841713946,False,False,False,False,False,False,False
2024-02-07,4995.06005859375,4999.89013671875,4969.0498046875,4973.0498046875,4895590000,4864.8810546875,4716.327406485682,5013.434702889318,False,False,False,False,False,False,False
2024-02-08,4997.91015625,5000.39990234375,4987.08984375,4995.16015625,4341860000,4875.604052734375,4720.963560567586,5030.244544901164,False,False,False,False,False,False,False
2024-02-09,5026.60986328125,5030.06005859375,5000.33984375,5004.169921875,3912990000,4887.922534179687,4726.179667487226,5049.665400872149,False,False,False,False,False,False,False
2024-02-12,5021.83984375,5048.39013671875,5016.830078125,5026.830078125,3805740000,4899.823022460938,4735.327135539771,5064.318909382105,False,False,False,False,False,False,False
2024-02-13,4953.169921875,4971.2998046875,4920.31005859375,4967.93994140625,4302190000,4909.18251953125,4755.82728146884,5062.537757593661,False,False,False,False,False,False,False
2024-02-14,5000.6201171875,5002.52001953125,4956.4501953125,4976.43994140625,3845600000,4922.25302734375,4786.3249596436035,5058.181095043896,False,False,False,False,False,False,False
2024-02-15,5029.72998046875,5032.72021484375,4999.43994140625,5003.14013671875,4137970000,4934.692529296875,4807.9934069925,5061.3916516012505,False,False,False,False,False,False,False
2024-02-16,5005.56982421875,5038.7001953125,4999.52001953125,5031.1298828125,3833270000,4942.980517578125,4820.809572837801,5065.1514623184485,False,False,False,False,False,False,False
2024-02-20,4975.509765625,4993.7099609375,4955.02001953125,4989.31982421875,4034880000,4949.2344970703125,4834.427927680952,5064.041066459673,False,False,False,False,False,False,False
2024-02-21,4981.7998046875,4983.2099609375,4946.0,4963.02978515625,3788390000,4955.094482421875,4846.691400400586,5063.497564443164,False,False,False,False,False,False,False
2024-02-22,5087.02978515625,5094.39013671875,5038.830078125,5038.830078125,4051710000,4966.018481445312,4850.534509733741,5081.502453156883,True,True,True,False,False,True,True
2024-02-23,5088.7998046875,5111.06005859375,5081.4599609375,5100.919921875,3672790000,4975.750463867187,4853.176313178624,5098.3246145557505,False,False,False,False,False,False,False
2024-02-26,5069.52978515625,5097.66015625,5068.91015625,5093.0,3683930000,4984.678442382812,4862.093390533466,5107.263494232158,False,False,False,False,False,False,False
2024-02-27,5078.18017578125,5080.68994140625,5057.2900390625,5074.60009765625,3925950000,4992.190942382813,4865.889584960814,5118.492299804811,False,False,False,False,False,False,False
2024-02-28,5069.759765625,5077.3701171875,5058.35009765625,5067.2001953125,3789370000,4999.430419921875,4872.75449553705,5126.1063443067,False,False,False,False,False,False,False
2024-02-29,5096.27001953125,5104.990234375,5061.89013671875,5085.35986328125,5219740000,5011.96142578125,4900.690121542691,5123.232730019809,False,False,False,False,False,False,False
2024-03-01,5137.080078125,5140.330078125,5094.16015625,5098.509765625,4748110000,5023.505932617188,4910.543202439453,5136.468662794922,True,False,False,True,False,True,False
2024-03-04,5130.9501953125,5149.669921875,5127.18017578125,5130.990234375,4758440000,5032.12294921875,4913.836537032604,5150.409361404897,False,False,False,False,False,False,False
2024-03-05,5078.64990234375,5114.5400390625,5056.81982421875,5110.52001953125,4418410000,5038.91494140625,4926.781750404433,5151.048132408067,False,False,False,False,False,False,False
2024-03-06,5104.759765625,5127.97021484375,5092.22021484375,5108.02978515625,4559050000,5046.441430664063,4938.098080787615,5154.784780540511,False,False,False,False,False,False,False
