datetime,close,high_^mxx,low_^mxx,open_^mxx,volume_^mxx,rolling_mean,lower_band,upper_band,bandas_anom,if_anom,both_anom,bandas_only,if_only,combined_or,combined_and
2023-09-04,53030.51953125,53317.3984375,52984.1796875,53161.609375,48500000,53479.048046875,52607.975926118306,54350.1201676317,False,False,False,False,False,False,False
2023-09-05,52932.5,53227.80859375,52816.9296875,53057.609375,212425500,53442.5220703125,52543.127202507574,54341.91693811743,False,False,False,False,False,False,False
2023-09-06,52971.19140625,53112.3515625,52710.3203125,52930.2109375,220562100,53380.0447265625,52536.39456042798,54223.694892697014,False,False,False,False,False,False,False
2023-09-07,52482.96875,53100.46875,52454.44921875,53100.46875,169522600,53309.7416015625,52412.06987016909,54207.413332955904,False,False,False,False,False,False,False
2023-09-08,52505.109375,52604.76171875,52211.01953125,52442.41015625,204695700,53272.8890625,52305.709481075224,54240.06864392477,False,False,False,False,False,False,False
2023-09-11,52267.48828125,52748.51171875,52236.25,52549.578125,166610600,53221.69140625,52155.3266844707,54288.0561280293,False,False,False,False,False,False,False
2023-09-12,51860.44921875,52310.12890625,51814.23828125,52227.05859375,220832600,53135.4603515625,51923.79726333817,54347.123439786825,True,False,False,True,False,True,False
2023-09-13,51522.1796875,51867.30078125,51349.55859375,51832.62890625,267093600,53020.1837890625,51656.65159215193,54383.715985973075,True,False,False,True,False,True,False
2023-09-14,51755.6796875,51873.23828125,51519.37890625,51519.91015625,205584200,52947.895703125,51475.847348744326,54419.94405750568,False,False,False,False,False,False,False
2023-09-15,51351.6015625,51737.62109375,51108.08984375,51737.62109375,998189100,52855.75625,51226.387508224565,54485.12499177543,False,False,False,False,False,False,False
2023-09-18,51685.30859375,51729.7109375,50961.140625,51452.58984375,150526800,52784.53359375,51079.15649627547,54489.910691224526,False,False,False,False,False,False,False
2023-09-19,52219.76171875,52327.87890625,51507.8515625,51692.23828125,210624500,52739.1251953125,51023.9124325445,54454.337958080505,False,False,False,False,False,False,False
2023-09-20,52507.23046875,52904.0703125,52123.48828125,52226.76953125,233178000,52682.7197265625,51018.15224156948,54347.28721155552,False,False,False,False,False,False,False
2023-09-21,51954.01171875,52429.37890625,51886.19140625,52429.37890625,194911500,52624.92890625,50942.635576120454,54307.22223637955,False,False,False,False,False,False,False
